Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,980.22,1063.22,1109.81,1136.29,1252.22,1270.92,1649.35,1851.45,1601.59,1425.98,LUMAXIND
Raw Material Cost,691.81,713.32,782.26,820.51,767.15,730.89,984.93,1188.25,882.24,866.55,LUMAXIND
Change in Inventory,3.13,1.64,-19.89,28.49,-72.57,0.5,13.86,5.66,4.99,7.73,LUMAXIND
Power and Fuel,37.82,46.84,39.5,44.09,44.35,44.67,49.88,59.3,51.94,43.67,LUMAXIND
Other Mfr. Exp,72.83,81.68,40.83,50.69,55.26,142.79,188.25,109.45,179.29,111.16,LUMAXIND
Employee Cost,79.24,97.09,107.74,124.71,142.78,159.97,189.13,218.23,210.17,207.07,LUMAXIND
Selling and admin,57.99,64.87,65.75,63.84,74.89,85.81,106.62,113.45,103.33,93.4,LUMAXIND
Other Expenses,-2.21,-0.05,2.76,1.64,6.67,6.38,9.81,14.48,21.17,11.82,LUMAXIND
Other Income,3.56,4.65,6.74,5.56,4.38,6.5,9.17,61.71,9.56,25.23,LUMAXIND
Depreciation,23.67,31.63,36.62,36.16,37.9,41.39,47.87,60.29,63.54,64.51,LUMAXIND
Interest,12.23,18.57,17.41,14.43,13.44,11.26,7.97,16.29,22.5,29.24,LUMAXIND
Profit before tax,13.53,15.56,3.79,14.27,41.59,54.76,87.92,139.08,81.96,31.52,LUMAXIND
Tax,0.72,1.98,-3.91,-2.3,4.22,8.63,24.69,31.69,9.64,14.48,LUMAXIND
Net profit,12.81,13.59,7.7,16.57,37.37,46.12,63.24,107.4,72.31,17.04,LUMAXIND
