Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2204.0,2565.9,3075.7,3426.2,4206.5,5024.9,5795.6,6857.9,7293.5,6665.4,ZEEL
Raw Material Cost,,,,,,,,,,,ZEEL
Change in Inventory,-109.9,-34.1,161.9,86.5,129.5,257.7,-1655.0,-1808.1,-2629.5,-2326.4,ZEEL
Power and Fuel,6.4,8.7,10.5,11.7,12.9,13.9,15.8,16.0,16.9,14.5,ZEEL
Other Mfr. Exp,910.9,1035.8,1472.9,1460.1,1974.6,2312.9,561.8,627.1,761.6,677.4,ZEEL
Employee Cost,157.3,190.4,222.8,281.6,310.6,449.1,480.3,544.2,629.5,689.8,ZEEL
Selling and admin,356.8,409.0,471.1,680.5,823.7,741.9,975.9,1089.6,1025.1,901.9,ZEEL
Other Expenses,27.6,23.4,26.5,28.3,101.8,314.8,74.3,64.4,760.7,378.2,ZEEL
Other Income,120.7,116.7,182.2,221.5,226.0,378.3,981.0,174.4,59.6,123.5,ZEEL
Depreciation,21.5,28.0,33.8,58.0,59.9,86.0,139.8,158.9,177.6,145.7,ZEEL
Interest,0.5,1.3,7.2,1.8,148.6,127.2,142.6,128.4,139.0,52.6,ZEEL
Profit before tax,733.8,951.9,1175.0,1212.2,1129.9,1615.1,2731.1,2595.6,1213.2,1602.4,ZEEL
Tax,244.1,311.2,402.7,380.4,471.7,646.7,819.2,940.6,461.4,481.4,ZEEL
Net profit,489.7,640.7,772.3,831.8,658.2,968.4,1911.9,1655.0,751.8,1121.0,ZEEL
