Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,534.64,105.5,50.82,48.34,162.55,169.62,173.74,119.84,142.04,184.53,SWELECTES
Raw Material Cost,366.37,74.66,36.6,19.86,122.78,127.69,140.07,51.33,99.52,102.8,SWELECTES
Change in Inventory,-0.22,4.7,5.03,-7.22,8.36,5.67,14.01,-19.04,19.49,-12.0,SWELECTES
Power and Fuel,1.55,0.49,0.22,0.2,1.48,1.7,1.75,1.5,2.26,2.0,SWELECTES
Other Mfr. Exp,9.76,2.62,4.85,3.83,13.62,11.02,10.62,14.72,15.24,15.29,SWELECTES
Employee Cost,57.13,20.06,5.98,6.66,11.12,11.54,11.44,12.69,12.02,12.26,SWELECTES
Selling and admin,45.48,13.17,5.24,6.0,8.08,9.66,9.52,11.27,10.23,8.39,SWELECTES
Other Expenses,6.58,4.34,1.64,4.85,4.74,4.99,2.03,7.54,8.96,5.21,SWELECTES
Other Income,5.29,662.41,29.36,22.63,34.21,46.16,37.79,35.25,-1.06,25.7,SWELECTES
Depreciation,5.65,4.58,4.46,8.72,12.51,11.14,13.43,14.15,16.59,15.48,SWELECTES
Interest,3.63,2.22,1.27,10.68,9.61,5.3,5.81,7.45,9.81,12.49,SWELECTES
Profit before tax,43.56,650.47,24.95,2.95,21.18,38.41,30.87,15.4,-14.16,24.31,SWELECTES
Tax,8.93,139.67,,1.62,9.17,9.03,7.4,4.35,2.57,,SWELECTES
Net profit,34.63,510.8,24.95,1.33,12.01,29.38,23.47,11.05,-16.73,24.31,SWELECTES
