Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,4229.53,4469.49,4694.84,4464.43,4786.8,5992.4,7696.0,9163.53,180.93,117.85,DELPHIFX
Raw Material Cost,4096.03,4318.44,4525.01,4279.42,4602.31,5797.34,7486.54,8974.12,,,DELPHIFX
Change in Inventory,3.45,1.5,-2.56,-8.41,3.44,9.58,0.6,5.94,,,DELPHIFX
Power and Fuel,0.72,0.99,1.11,1.14,1.22,1.21,1.19,1.21,0.72,0.09,DELPHIFX
Other Mfr. Exp,0.76,0.78,1.42,1.78,1.55,1.62,1.78,1.22,48.17,32.0,DELPHIFX
Employee Cost,28.38,29.66,31.13,34.76,36.08,40.95,48.62,54.23,24.1,6.38,DELPHIFX
Selling and admin,61.88,71.3,78.32,86.49,88.13,90.93,90.45,140.74,15.29,11.4,DELPHIFX
Other Expenses,9.49,8.68,9.59,7.95,11.32,17.73,8.54,34.99,-12.5,3.63,DELPHIFX
Other Income,12.39,6.45,0.36,1.79,2.73,-0.33,3.88,10.45,-0.16,0.47,DELPHIFX
Depreciation,4.18,4.48,4.46,5.48,4.7,4.57,4.45,2.73,32.4,1.34,DELPHIFX
Interest,13.32,13.15,12.92,11.43,12.56,10.86,6.81,4.43,12.17,5.51,DELPHIFX
Profit before tax,30.61,29.96,28.68,29.36,35.1,36.44,52.1,-33.75,60.42,57.97,DELPHIFX
Tax,10.19,9.5,10.39,10.73,13.22,13.41,17.96,-20.13,21.23,17.18,DELPHIFX
Net profit,20.42,20.46,18.28,18.63,21.87,23.02,34.14,-13.64,39.19,40.78,DELPHIFX
