Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,Company_Name
Equity Share Capital,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18,DICIND
Reserves,256.73,273.96,282.2,251.31,274.53,292.95,280.57,270.7,288.74,370.22,DICIND
Borrowings,22.7,34.04,23.29,35.18,2.48,,35.0,50.71,35.14,5.75,DICIND
Other Liabilities,137.15,137.69,132.77,139.13,122.14,142.83,167.08,272.67,135.79,143.92,DICIND
Total,425.76,454.87,447.44,434.8,408.33,444.96,491.83,603.26,468.85,529.07,DICIND
Net Block,76.24,95.08,96.94,86.77,70.72,68.93,53.78,57.28,59.39,79.21,DICIND
Capital Work in Progress,13.44,6.76,0.63,2.24,2.39,3.6,6.59,3.03,1.36,1.05,DICIND
Investments,,,,,,,,,,,DICIND
Other Assets,336.08,353.03,349.87,345.79,335.22,372.43,431.46,542.95,408.1,448.81,DICIND
Total,425.76,454.87,447.44,434.8,408.33,444.96,491.83,603.26,468.85,529.07,DICIND
Receivables,188.43,202.34,202.67,200.86,205.97,196.17,220.27,244.98,200.76,181.89,DICIND
Inventory,103.53,114.54,108.39,111.99,101.44,116.22,121.72,139.41,98.49,102.62,DICIND
Cash & Bank,14.05,4.9,6.4,0.45,0.71,21.72,34.19,31.43,15.11,92.19,DICIND
No. of Equity Shares,9178977.0,9178977.0,9178977.0,9178977.0,9178977.0,9178977.0,9178977.0,9178977.0,9178977.0,9178977.0,DICIND
New Bonus Shares,,,,,,,,,,,DICIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,DICIND
