Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.17,15.17,15.17,15.17,15.17,21.47,21.47,21.47,21.47,21.47,GNA
Reserves,58.54,63.36,76.4,97.64,123.14,275.44,319.96,380.28,425.48,496.27,GNA
Borrowings,84.65,111.3,133.75,153.22,138.63,117.29,142.32,169.81,193.69,196.98,GNA
Other Liabilities,109.1,128.05,156.53,160.43,169.59,163.04,198.54,210.62,180.19,244.82,GNA
Total,267.46,317.88,381.85,426.46,446.53,577.24,682.29,782.18,820.83,959.54,GNA
Net Block,88.13,107.6,145.06,159.33,147.31,131.74,190.69,228.85,244.45,294.77,GNA
Capital Work in Progress,7.22,28.94,24.0,0.42,0.05,2.53,,15.7,61.04,,GNA
Investments,,,,,0.01,0.01,0.01,0.01,0.01,0.01,GNA
Other Assets,172.11,181.34,212.79,266.71,299.16,442.96,491.59,537.62,515.33,664.76,GNA
Total,267.46,317.88,381.85,426.46,446.53,577.24,682.29,782.18,820.83,959.54,GNA
Receivables,84.77,86.62,111.35,121.85,162.08,182.27,235.47,312.45,296.28,437.93,GNA
Inventory,53.11,52.95,61.25,91.94,91.37,110.29,153.64,160.97,145.05,152.65,GNA
Cash & Bank,0.82,1.49,0.52,0.42,0.67,72.45,26.09,0.37,21.11,19.5,GNA
No. of Equity Shares,15165400.0,15165400.0,15165400.0,15165400.0,15165400.0,21465400.0,21465400.0,21465400.0,21465400.0,21465400.0,GNA
New Bonus Shares,,,,,,,,,,,GNA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GNA
