Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,142.06,354.86,84.9,35.5,17.38,27.2,82.36,117.07,362.85,5.96,IBREALEST
Raw Material Cost,,,,,,,,,,,IBREALEST
Change in Inventory,,,,,,,,,,,IBREALEST
Power and Fuel,0.3,0.66,0.26,0.77,0.95,0.96,0.52,0.5,0.46,0.1,IBREALEST
Other Mfr. Exp,3.94,52.64,8.32,2.25,2.68,1.85,1.25,1.76,72.19,0.65,IBREALEST
Employee Cost,6.28,5.6,4.88,3.69,11.52,9.98,5.99,6.57,2.32,2.76,IBREALEST
Selling and admin,44.96,50.38,46.45,23.01,28.62,30.68,23.68,26.64,9.85,14.49,IBREALEST
Other Expenses,16.58,0.01,0.34,1.42,3.1,0.38,6.08,37.97,208.15,4.49,IBREALEST
Other Income,80.25,233.8,302.46,283.08,408.49,398.33,300.86,437.65,190.8,41.21,IBREALEST
Depreciation,3.19,3.33,3.21,4.66,2.94,1.34,0.98,0.84,9.61,3.88,IBREALEST
Interest,126.3,134.71,166.65,273.65,303.78,363.43,360.89,330.42,301.6,160.06,IBREALEST
Profit before tax,20.76,341.33,157.25,9.13,72.28,16.91,-16.17,150.02,-50.53,-139.26,IBREALEST
Tax,6.3,72.76,12.7,-13.92,6.73,-0.44,3.59,44.01,34.82,0.36,IBREALEST
Net profit,14.45,268.56,144.55,23.06,65.55,17.35,-19.75,106.01,-85.36,-139.63,IBREALEST
