Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.11,12.11,12.11,24.22,24.22,23.86,23.58,23.58,23.3,93.2,AARTIDRUGS
Reserves,164.37,195.5,238.8,279.49,326.1,363.11,409.59,494.99,598.49,766.41,AARTIDRUGS
Borrowings,272.49,295.69,342.24,434.75,464.85,447.9,517.01,470.51,378.11,335.73,AARTIDRUGS
Other Liabilities,163.64,216.42,256.59,228.47,239.53,281.24,366.07,383.85,470.8,441.66,AARTIDRUGS
Total,612.61,719.72,849.74,966.93,1054.7,1116.11,1316.25,1372.93,1470.7,1637.0,AARTIDRUGS
Net Block,273.54,291.23,372.53,431.48,462.77,542.32,563.59,585.67,611.57,630.52,AARTIDRUGS
Capital Work in Progress,2.99,12.59,8.32,13.35,34.04,14.13,27.99,32.37,10.96,15.95,AARTIDRUGS
Investments,6.92,5.13,4.62,11.11,11.12,18.42,17.24,18.92,20.38,24.32,AARTIDRUGS
Other Assets,329.16,410.77,464.27,510.99,546.77,541.24,707.43,735.97,827.79,966.21,AARTIDRUGS
Total,612.61,719.72,849.74,966.93,1054.7,1116.11,1316.25,1372.93,1470.7,1637.0,AARTIDRUGS
Receivables,180.6,215.67,276.52,307.59,321.2,278.27,365.23,436.9,464.34,503.99,AARTIDRUGS
Inventory,97.91,140.92,126.73,153.36,167.05,188.75,254.1,227.71,307.41,390.38,AARTIDRUGS
Cash & Bank,4.94,2.88,4.4,3.43,4.5,4.0,3.91,4.85,3.85,3.81,AARTIDRUGS
No. of Equity Shares,12108550.0,12108550.0,12108550.0,24217100.0,24217100.0,23857100.0,23582100.0,23582100.0,23300000.0,93200000.0,AARTIDRUGS
New Bonus Shares,,,,12108550.0,,,,,,,AARTIDRUGS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,AARTIDRUGS
