Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,380.78,434.15,521.2,440.5,348.29,294.07,260.88,208.12,149.46,48.88,SUPERSPIN
Raw Material Cost,287.12,246.12,318.88,266.35,195.5,175.85,157.24,143.3,82.33,24.77,SUPERSPIN
Change in Inventory,-16.2,-0.98,6.05,2.35,-1.1,0.45,-9.48,6.56,-11.08,-3.71,SUPERSPIN
Power and Fuel,27.25,55.12,62.24,57.9,58.68,45.39,38.95,25.78,23.02,5.17,SUPERSPIN
Other Mfr. Exp,24.6,29.58,33.27,31.71,23.0,17.19,12.83,11.55,9.17,2.63,SUPERSPIN
Employee Cost,36.54,42.73,52.1,55.22,48.02,39.99,35.38,33.21,24.92,8.57,SUPERSPIN
Selling and admin,13.79,16.48,18.94,18.57,14.44,11.55,9.25,5.91,4.13,1.93,SUPERSPIN
Other Expenses,1.99,2.04,1.78,-0.07,1.36,1.69,1.54,1.97,-0.01,6.05,SUPERSPIN
Other Income,14.48,8.02,4.63,3.98,17.69,12.73,2.74,8.84,7.62,10.74,SUPERSPIN
Depreciation,19.0,16.97,15.11,10.37,9.95,7.97,5.55,4.09,3.9,3.08,SUPERSPIN
Interest,30.64,23.81,24.74,23.93,22.74,18.16,14.99,13.73,9.85,6.41,SUPERSPIN
Profit before tax,-61.87,8.34,4.82,-17.15,-8.81,-10.54,-21.59,-16.02,-11.31,-2.7,SUPERSPIN
Tax,-18.95,0.84,1.5,-5.41,-2.99,2.44,,,,5.2,SUPERSPIN
Net profit,-42.92,7.51,3.32,-11.74,-5.82,-12.97,-21.59,-16.03,-11.3,-7.89,SUPERSPIN
