Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,425.55,450.9,334.71,161.03,141.33,150.06,226.72,147.19,138.73,144.08,63MOONS
Raw Material Cost,2.81,0.32,0.06,0.02,0.14,,,,,,63MOONS
Change in Inventory,,,,,,,,,,,63MOONS
Power and Fuel,3.87,4.6,4.91,5.07,5.53,4.93,4.7,4.94,4.48,3.33,63MOONS
Other Mfr. Exp,8.31,10.51,13.3,13.16,17.54,20.05,16.35,12.64,15.76,15.77,63MOONS
Employee Cost,112.48,124.11,122.75,122.32,113.69,102.29,100.54,105.19,109.86,95.66,63MOONS
Selling and admin,26.59,25.62,56.57,102.01,92.99,86.75,90.98,103.71,94.55,75.69,63MOONS
Other Expenses,23.89,24.41,50.81,31.72,46.01,43.22,35.11,37.34,23.06,11.06,63MOONS
Other Income,329.6,206.52,-205.38,685.05,369.47,241.78,120.09,149.81,19.35,22.06,63MOONS
Depreciation,17.3,22.54,30.75,39.06,39.94,27.07,22.16,18.12,22.46,18.43,63MOONS
Interest,30.44,42.84,30.54,22.66,20.2,21.13,7.23,4.1,0.39,0.42,63MOONS
Profit before tax,529.46,402.47,-180.36,510.06,174.76,86.4,69.74,10.96,-112.48,-54.22,63MOONS
Tax,51.43,79.6,48.2,64.93,104.03,37.32,53.36,10.87,5.85,2.41,63MOONS
Net profit,478.03,322.88,-228.55,445.14,70.74,49.08,16.38,0.09,-118.34,-56.63,63MOONS
