Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,303.63,295.15,338.14,379.89,378.27,439.89,402.68,437.31,390.04,321.42,BSL
Raw Material Cost,148.83,147.06,182.49,196.44,192.91,242.67,221.22,229.59,205.36,130.52,BSL
Change in Inventory,-4.86,6.18,5.86,-7.47,-4.85,31.74,16.04,1.79,14.4,-25.02,BSL
Power and Fuel,25.7,26.93,24.1,26.01,27.11,32.94,38.51,43.18,40.58,32.77,BSL
Other Mfr. Exp,18.6,13.12,20.0,23.51,21.08,58.17,24.96,26.88,22.8,15.87,BSL
Employee Cost,36.46,39.88,43.89,47.56,55.32,60.57,64.79,65.54,68.59,58.55,BSL
Selling and admin,37.12,38.92,39.19,40.62,40.48,41.56,39.24,42.99,37.91,29.78,BSL
Other Expenses,,3.21,,,0.07,0.13,0.15,0.14,0.08,-0.01,BSL
Other Income,0.93,0.88,1.5,1.67,2.86,3.97,2.89,3.9,1.49,1.26,BSL
Depreciation,13.75,14.68,15.29,19.95,14.44,15.92,17.03,16.02,13.07,12.17,BSL
Interest,18.6,18.14,16.68,14.38,13.9,14.57,13.95,17.5,18.41,16.78,BSL
Profit before tax,0.64,0.27,3.86,5.62,10.97,9.07,1.76,1.16,-0.87,1.23,BSL
Tax,0.51,-0.08,0.49,-1.58,3.85,3.15,0.72,0.29,-2.52,-0.12,BSL
Net profit,0.13,0.35,3.36,7.19,7.12,5.92,1.03,0.87,1.66,1.36,BSL
