Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,122.48,123.08,185.38,185.91,186.3,186.59,280.27,280.55,280.78,280.91,LT
Reserves,25100.54,29019.64,33476.45,36898.67,41949.01,45672.95,48737.22,49614.67,51894.57,60132.63,LT
Borrowings,9895.77,8834.21,11458.92,12936.59,13924.48,10558.37,10561.0,11989.69,25941.75,23972.88,LT
Other Liabilities,32513.61,34447.1,33183.83,36882.59,43561.16,45820.53,56028.19,62774.82,63439.49,63566.14,LT
Total,67632.4,72424.03,78304.58,86903.76,99620.95,102238.44,115606.68,124659.73,141556.59,147952.56,LT
Net Block,7604.98,8305.14,7674.8,7487.36,7268.47,7044.59,6940.53,8592.0,7840.37,8356.58,LT
Capital Work in Progress,758.68,596.84,562.41,494.04,412.13,503.78,652.87,739.0,797.21,284.13,LT
Investments,15871.9,16103.39,19214.64,23052.9,24438.08,26758.89,27339.24,22904.15,34034.43,47023.52,LT
Other Assets,43396.84,47418.66,50852.73,55869.46,67502.27,67931.18,80674.04,92424.58,98884.58,92288.33,LT
Total,67632.4,72424.03,78304.58,86903.76,99620.95,102238.44,115606.68,124659.73,141556.59,147952.56,LT
Receivables,18716.94,22613.01,21538.76,23051.11,18967.75,19921.95,22917.45,28212.55,27912.96,29948.24,LT
Inventory,1776.62,2064.18,1982.53,2270.72,1955.11,1762.86,2500.05,3349.24,2769.9,2858.56,LT
Cash & Bank,1778.12,1455.66,1782.86,1515.8,3570.26,3535.72,4318.06,7619.97,3938.39,3763.28,LT
No. of Equity Shares,612398899.0,615385981.0,926912700.0,929562061.0,931478845.0,932965803.0,1401369456.0,1402729385.0,1403892022.0,1404555297.0,LT
New Bonus Shares,,,308294600.0,,,,466764755.0,,,,LT
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,LT
