Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,169.06,184.32,200.53,154.61,210.36,220.12,156.79,110.61,156.47,122.8,KAKATCEM
Raw Material Cost,54.7,71.19,64.18,69.52,99.77,73.69,58.07,60.38,44.35,30.56,KAKATCEM
Change in Inventory,17.39,24.71,1.77,23.99,8.93,-20.3,-34.04,18.72,-22.65,-6.11,KAKATCEM
Power and Fuel,64.58,73.69,88.16,50.85,50.12,41.12,25.83,32.58,52.23,36.87,KAKATCEM
Other Mfr. Exp,14.52,15.4,15.62,16.58,16.5,17.96,7.58,11.52,12.69,12.67,KAKATCEM
Employee Cost,13.71,15.39,15.65,17.49,18.01,18.3,17.69,18.42,19.03,20.04,KAKATCEM
Selling and admin,1.61,15.56,0.75,2.41,4.25,2.44,2.46,1.89,2.07,1.98,KAKATCEM
Other Expenses,4.44,-10.47,3.88,3.6,2.82,5.05,3.88,5.6,3.06,6.09,KAKATCEM
Other Income,3.92,2.97,2.72,2.6,6.06,8.07,12.26,12.83,5.01,5.4,KAKATCEM
Depreciation,7.36,7.3,7.14,2.47,2.48,2.36,2.18,2.42,2.43,2.52,KAKATCEM
Interest,0.1,0.06,0.46,0.81,1.6,1.71,2.5,5.65,3.13,2.25,KAKATCEM
Profit before tax,29.35,23.88,9.18,17.47,29.8,45.26,14.82,3.7,-0.16,9.11,KAKATCEM
Tax,8.8,7.77,0.34,3.36,7.62,16.43,4.34,-1.46,0.57,7.85,KAKATCEM
Net profit,20.55,16.11,8.84,14.11,22.18,28.83,10.48,5.16,-0.73,1.25,KAKATCEM
