Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,650.43,714.47,983.69,948.41,1022.09,1398.07,1616.65,1745.26,1600.76,1681.91,HIMATSEIDE
Raw Material Cost,367.93,408.19,632.06,525.25,549.11,883.21,883.29,817.14,703.79,766.2,HIMATSEIDE
Change in Inventory,-19.6,0.01,31.24,-20.04,3.22,68.82,15.16,59.42,56.58,-77.3,HIMATSEIDE
Power and Fuel,51.17,62.09,58.97,69.18,54.44,50.46,64.85,118.03,135.42,125.92,HIMATSEIDE
Other Mfr. Exp,20.01,22.63,26.13,26.96,41.3,53.28,72.73,100.34,100.71,70.84,HIMATSEIDE
Employee Cost,64.91,77.3,97.89,100.14,94.35,122.64,141.28,178.63,204.04,206.12,HIMATSEIDE
Selling and admin,28.07,32.74,38.4,53.87,44.52,54.66,80.68,103.86,117.61,97.84,HIMATSEIDE
Other Expenses,6.85,3.08,21.75,-0.15,-0.86,-10.77,4.77,7.43,10.17,30.16,HIMATSEIDE
Other Income,7.02,16.64,12.88,37.28,41.89,39.23,33.43,67.24,75.62,26.59,HIMATSEIDE
Depreciation,47.85,46.16,46.45,35.41,37.8,43.0,56.35,85.44,91.12,108.87,HIMATSEIDE
Interest,31.04,36.59,47.36,45.65,60.51,64.75,72.47,111.36,151.65,143.92,HIMATSEIDE
Profit before tax,20.02,42.34,58.8,109.34,186.03,244.89,288.82,349.69,218.45,81.33,HIMATSEIDE
Tax,,,-0.04,,46.45,68.06,73.84,113.65,71.81,27.57,HIMATSEIDE
Net profit,20.02,42.34,58.84,109.34,139.58,176.84,214.98,236.04,146.64,53.75,HIMATSEIDE
