Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47,PNC
Reserves,72.18,66.77,71.32,65.78,64.61,64.53,66.61,67.52,68.34,63.03,PNC
Borrowings,5.32,5.31,0.51,5.25,0.59,5.77,4.33,4.22,2.5,2.04,PNC
Other Liabilities,18.43,38.0,21.23,20.16,23.01,16.31,16.94,18.33,20.43,15.14,PNC
Total,110.4,124.55,107.53,105.66,102.68,101.08,102.35,104.54,105.74,94.68,PNC
Net Block,1.58,1.5,1.72,0.99,0.63,1.17,1.1,1.96,1.73,1.46,PNC
Capital Work in Progress,,,,,,,,,,,PNC
Investments,3.8,3.62,3.63,3.62,3.62,3.04,2.45,1.87,1.28,0.7,PNC
Other Assets,105.02,119.43,102.18,101.05,98.43,96.87,98.8,100.71,102.73,92.52,PNC
Total,110.4,124.55,107.53,105.66,102.68,101.08,102.35,104.54,105.74,94.68,PNC
Receivables,5.06,0.84,0.8,0.34,0.97,2.37,0.58,4.2,0.24,2.17,PNC
Inventory,44.34,43.07,40.4,53.71,50.83,59.66,58.03,56.98,56.98,56.22,PNC
Cash & Bank,13.77,25.33,16.71,5.3,4.94,4.6,7.79,7.51,13.0,1.92,PNC
No. of Equity Shares,14467000.0,14467000.0,14467000.0,14467000.0,14467000.0,14467000.0,14467000.0,14467000.0,14467000.0,14467000.0,PNC
New Bonus Shares,,,,,,,,,,,PNC
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PNC
