Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,392.4,582.38,734.98,593.04,620.95,704.02,649.65,771.38,767.92,567.64,DAMODARIND
Raw Material Cost,314.69,472.73,601.48,466.51,498.12,591.96,546.33,678.6,637.18,426.13,DAMODARIND
Change in Inventory,5.17,2.61,-0.11,4.01,-6.22,0.49,2.74,24.47,13.33,-19.9,DAMODARIND
Power and Fuel,12.24,12.59,15.26,17.51,15.7,14.12,12.18,17.95,27.53,22.11,DAMODARIND
Other Mfr. Exp,9.82,11.78,13.7,17.37,14.61,14.02,12.65,12.14,14.58,12.04,DAMODARIND
Employee Cost,11.28,13.93,18.7,21.72,21.66,19.41,20.93,25.86,36.2,27.41,DAMODARIND
Selling and admin,14.76,24.71,28.25,24.23,23.64,26.49,24.58,23.39,21.4,19.37,DAMODARIND
Other Expenses,0.31,0.8,0.19,0.19,0.32,0.98,0.79,1.6,1.39,1.97,DAMODARIND
Other Income,0.71,1.34,0.27,0.3,0.42,0.72,2.2,2.34,2.7,7.43,DAMODARIND
Depreciation,8.99,9.83,11.11,12.5,12.78,11.89,8.47,12.41,23.04,24.1,DAMODARIND
Interest,17.62,21.42,23.54,19.25,13.0,12.53,10.96,13.92,33.8,30.72,DAMODARIND
Profit before tax,8.57,18.54,22.91,18.07,15.32,13.83,17.7,12.32,-11.17,-8.68,DAMODARIND
Tax,2.64,6.37,8.13,6.18,4.92,4.78,5.99,3.96,-4.22,-2.48,DAMODARIND
Net profit,5.93,12.17,14.78,11.9,10.39,9.05,11.71,8.37,-6.94,-6.2,DAMODARIND
