Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,Company_Name
Sales,1301.34,1573.04,1808.86,1977.48,2193.1,2366.8,2459.9,2770.8,3070.6,2901.9,SANOFI
Raw Material Cost,626.93,744.42,828.9,1125.04,975.2,1100.2,906.4,1206.4,1345.1,1196.1,SANOFI
Change in Inventory,10.12,8.93,9.47,151.0,-36.4,35.2,-97.7,60.5,-2.3,-57.5,SANOFI
Power and Fuel,27.08,34.15,41.83,39.85,31.4,31.7,33.4,40.0,42.3,23.6,SANOFI
Other Mfr. Exp,45.81,49.43,51.26,65.66,73.4,75.1,69.4,82.0,77.3,90.3,SANOFI
Employee Cost,176.42,213.78,242.13,288.24,333.3,355.3,368.5,406.8,449.7,460.8,SANOFI
Selling and admin,235.2,280.89,297.27,308.23,355.9,368.0,390.4,425.5,433.8,306.8,SANOFI
Other Expenses,40.06,-52.58,-41.2,-37.42,11.4,-63.4,55.6,45.3,52.9,50.9,SANOFI
Other Income,155.59,41.1,83.0,130.86,218.2,66.4,79.4,87.9,32.9,45.3,SANOFI
Depreciation,31.15,89.87,92.26,96.64,113.0,118.8,102.2,102.7,99.9,82.2,SANOFI
Interest,0.42,1.4,0.42,0.48,0.4,2.3,1.1,0.7,0.3,1.8,SANOFI
Profit before tax,283.98,261.71,388.46,372.62,480.9,480.4,514.6,609.8,599.9,677.2,SANOFI
Tax,92.8,85.05,123.28,109.01,159.4,176.2,188.6,229.2,185.7,199.6,SANOFI
Net profit,191.18,176.66,265.18,263.61,321.5,304.2,326.0,380.6,414.2,477.6,SANOFI
