Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1753.44,1873.29,1718.91,1688.7,1613.43,1634.26,1792.1,1987.82,1821.11,1329.06,GREAVESCOT
Raw Material Cost,1247.85,1299.71,1183.54,1121.98,1051.38,1066.01,1186.87,1373.49,1275.59,913.18,GREAVESCOT
Change in Inventory,15.17,-13.18,2.5,-21.06,14.7,5.89,-22.99,15.01,26.44,-28.19,GREAVESCOT
Power and Fuel,17.49,21.28,18.01,16.04,15.77,13.36,12.71,13.3,13.5,9.74,GREAVESCOT
Other Mfr. Exp,18.4,17.99,19.29,16.42,14.28,14.84,13.32,13.65,13.49,11.45,GREAVESCOT
Employee Cost,127.62,148.03,164.76,162.39,153.28,160.73,172.8,184.25,166.72,133.33,GREAVESCOT
Selling and admin,74.19,81.78,81.32,80.56,77.53,76.36,71.92,78.38,69.44,52.7,GREAVESCOT
Other Expenses,46.54,49.03,105.9,77.9,113.06,68.9,56.2,65.03,80.41,83.49,GREAVESCOT
Other Income,49.27,-2.06,63.79,-34.14,136.44,56.17,93.46,23.76,24.28,-24.47,GREAVESCOT
Depreciation,31.73,38.96,43.47,47.1,45.39,46.66,52.35,48.83,52.17,48.41,GREAVESCOT
Interest,3.48,1.12,4.64,2.37,1.01,0.81,0.81,3.33,3.84,5.63,GREAVESCOT
Profit before tax,250.58,200.15,164.27,108.74,292.87,248.65,295.59,246.33,196.67,18.47,GREAVESCOT
Tax,65.09,62.19,51.18,27.21,93.5,68.02,92.97,77.03,49.16,8.11,GREAVESCOT
Net profit,185.49,137.96,113.09,81.53,199.37,180.63,202.62,169.3,147.51,10.36,GREAVESCOT
