Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,56.93,99.58,89.8,92.01,100.41,90.88,64.66,68.65,185.16,143.71,WINPRO
Raw Material Cost,54.83,98.72,88.81,91.62,100.39,90.25,63.82,66.06,143.2,122.52,WINPRO
Change in Inventory,,0.94,0.01,,0.82,,,,,,WINPRO
Power and Fuel,0.01,0.01,0.02,0.02,0.02,,,0.01,0.01,,WINPRO
Other Mfr. Exp,0.01,,,,,,,,,,WINPRO
Employee Cost,0.05,0.05,0.56,0.24,0.02,0.11,0.13,0.27,0.09,1.69,WINPRO
Selling and admin,1.5,0.37,0.25,0.42,0.23,0.19,0.29,0.15,1.24,,WINPRO
Other Expenses,0.94,1.1,0.01,0.44,,,0.01,0.03,16.59,7.26,WINPRO
Other Income,0.45,0.4,0.08,0.41,0.18,,,0.08,-120.9,-1.02,WINPRO
Depreciation,0.79,0.6,0.46,0.38,0.27,0.21,0.11,,0.16,0.21,WINPRO
Interest,0.08,0.04,0.02,0.02,,,,0.01,6.85,7.7,WINPRO
Profit before tax,-0.83,0.03,-0.24,-0.72,0.48,0.12,0.3,2.2,-103.88,3.31,WINPRO
Tax,-0.02,-0.02,-0.01,-0.02,0.1,,,0.56,9.72,1.18,WINPRO
Net profit,-0.81,0.05,-0.23,-0.71,0.39,0.12,0.3,1.63,-113.58,2.13,WINPRO
