Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,102.62,101.08,115.12,107.92,106.75,68.28,54.93,48.71,26.19,13.99,IVC
Raw Material Cost,,,,,,,,,,,IVC
Change in Inventory,,,,,,,,,,,IVC
Power and Fuel,0.13,0.08,0.09,0.1,0.09,0.09,0.08,0.07,0.05,0.01,IVC
Other Mfr. Exp,0.32,0.33,0.65,0.43,0.61,0.62,0.64,0.66,0.22,0.21,IVC
Employee Cost,27.58,27.04,28.81,23.96,23.07,22.09,19.72,20.16,9.84,8.36,IVC
Selling and admin,13.78,11.03,11.99,11.04,12.58,13.61,11.08,9.03,5.76,4.79,IVC
Other Expenses,4.19,2.46,2.77,3.16,5.35,3.73,12.68,3.98,1.37,5.01,IVC
Other Income,1.66,2.13,6.0,7.54,0.34,0.6,0.44,0.32,2.67,0.05,IVC
Depreciation,0.72,0.69,0.45,0.6,0.5,0.62,0.55,0.42,0.22,0.07,IVC
Interest,,,,,,,,,,,IVC
Profit before tax,57.56,61.58,76.36,76.17,64.89,28.12,10.62,14.71,11.4,-4.41,IVC
Tax,16.52,19.14,22.59,20.28,15.75,4.16,5.31,4.53,3.47,-1.61,IVC
Net profit,41.04,42.44,53.76,55.89,49.13,23.97,5.31,10.18,7.94,-2.81,IVC
