Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,VSTTILLERS
Reserves,196.27,235.74,303.51,354.9,411.47,491.38,587.73,581.26,568.27,658.93,VSTTILLERS
Borrowings,15.99,,,,,,,,,,VSTTILLERS
Other Liabilities,100.69,91.46,157.86,108.6,113.3,131.07,189.41,158.35,151.73,217.79,VSTTILLERS
Total,321.59,335.84,470.01,472.14,533.41,631.09,785.78,748.25,728.64,885.36,VSTTILLERS
Net Block,57.05,77.35,124.2,134.69,126.99,146.8,158.11,205.65,206.24,248.08,VSTTILLERS
Capital Work in Progress,6.16,14.17,0.11,2.1,2.83,10.3,56.83,34.79,47.68,25.38,VSTTILLERS
Investments,24.39,4.15,106.29,95.16,136.29,188.1,204.12,165.25,156.46,312.25,VSTTILLERS
Other Assets,233.99,240.17,239.41,240.19,267.3,285.89,366.72,342.56,318.26,299.65,VSTTILLERS
Total,321.59,335.84,470.01,472.14,533.41,631.09,785.78,748.25,728.64,885.36,VSTTILLERS
Receivables,123.29,97.3,102.26,93.9,123.77,132.28,186.11,96.4,96.16,81.81,VSTTILLERS
Inventory,65.91,82.86,86.55,100.18,80.37,70.7,78.39,123.66,102.27,106.93,VSTTILLERS
Cash & Bank,20.63,32.92,22.55,18.4,27.68,36.57,17.3,18.83,25.83,31.93,VSTTILLERS
No. of Equity Shares,8639528.0,8639528.0,8639528.0,8639528.0,8639528.0,8639528.0,8639528.0,8639528.0,8639528.0,8639528.0,VSTTILLERS
New Bonus Shares,,,,,,,,,,,VSTTILLERS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,VSTTILLERS
