Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,149.3,149.4,149.61,178.33,178.33,178.33,178.46,216.94,258.13,259.41,RELIGARE
Reserves,2768.06,2003.74,1879.51,2252.75,2336.65,1676.92,1329.9,1346.75,1252.46,1319.76,RELIGARE
Borrowings,5.22,1251.22,1751.34,724.9,818.74,1275.49,548.22,305.98,254.81,254.44,RELIGARE
Other Liabilities,881.48,1690.43,1800.45,2602.93,1273.22,920.21,186.22,342.32,385.67,251.81,RELIGARE
Total,3804.06,5094.79,5580.91,5758.91,4606.94,4050.95,2242.8,2211.99,2151.07,2085.42,RELIGARE
Net Block,12.94,9.04,5.39,2.4,0.78,0.4,2.28,1.48,2.38,3.9,RELIGARE
Capital Work in Progress,0.11,,,,,,,,,,RELIGARE
Investments,3713.69,4896.91,5078.64,5318.93,4338.22,3939.55,2121.47,2112.09,2066.24,1959.78,RELIGARE
Other Assets,77.32,188.84,496.88,437.58,267.94,111.0,119.05,98.42,82.45,121.74,RELIGARE
Total,3804.06,5094.79,5580.91,5758.91,4606.94,4050.95,2242.8,2211.99,2151.07,2085.42,RELIGARE
Receivables,,,,,,,,,,,RELIGARE
Inventory,,,,,,,,,,,RELIGARE
Cash & Bank,6.38,26.32,115.71,2.15,1.11,2.2,0.91,3.5,0.77,10.33,RELIGARE
No. of Equity Shares,149302633.0,149401323.0,149608259.0,178329808.0,178334498.0,178334498.0,178455248.0,216942733.0,258128152.0,259413902.0,RELIGARE
New Bonus Shares,,,,,,,,,,,RELIGARE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RELIGARE
