Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-06-30 00:00:00,2015-06-30 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.58,21.58,21.58,21.58,22.04,22.04,28.14,28.14,28.69,28.69,LYKALABS
Reserves,51.55,45.4,40.08,38.18,43.38,51.57,67.89,69.71,-9.91,-24.28,LYKALABS
Borrowings,106.3,128.23,138.65,107.74,104.62,112.1,100.78,90.44,136.23,161.02,LYKALABS
Other Liabilities,59.75,52.23,62.21,65.62,57.99,57.07,48.0,60.41,66.25,47.94,LYKALABS
Total,239.18,247.44,262.52,233.12,228.03,242.78,244.81,248.7,221.26,213.37,LYKALABS
Net Block,83.77,95.46,93.83,61.67,60.26,86.27,81.16,76.23,101.65,95.34,LYKALABS
Capital Work in Progress,18.83,15.38,21.78,27.03,30.17,24.23,26.43,29.71,26.4,24.4,LYKALABS
Investments,20.22,20.22,62.53,62.57,62.57,62.45,62.45,62.46,32.41,32.41,LYKALABS
Other Assets,116.36,116.38,84.38,81.85,75.03,69.83,74.77,80.3,60.8,61.22,LYKALABS
Total,239.18,247.44,262.52,233.12,228.03,242.78,244.81,248.7,221.26,213.37,LYKALABS
Receivables,49.5,59.32,25.36,28.83,26.45,24.22,30.26,29.68,6.59,9.9,LYKALABS
Inventory,14.97,14.56,8.6,12.56,6.96,9.25,7.3,5.95,5.71,4.3,LYKALABS
Cash & Bank,1.82,4.56,6.51,1.7,1.73,1.46,0.47,0.09,8.4,6.53,LYKALABS
No. of Equity Shares,21580000.0,21580000.0,21580000.0,21580000.0,22040000.0,22040000.0,28140000.0,28140000.0,28690000.0,28690000.0,LYKALABS
New Bonus Shares,,,,,,,,,,,LYKALABS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,LYKALABS
