Report Date,2011-06-30 00:00:00,2012-12-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,4101.48,6987.73,11577.44,10341.66,8357.7,3784.14,4337.67,4565.64,4043.15,886.93,FEL
Raw Material Cost,3143.77,4840.32,8520.72,7820.16,6236.15,2689.31,3153.55,3195.64,2665.7,535.43,FEL
Change in Inventory,494.15,395.93,23.07,411.98,228.21,13.9,214.59,157.81,-50.66,-116.5,FEL
Power and Fuel,71.44,126.37,180.78,177.32,113.28,1.64,1.63,4.22,4.52,2.93,FEL
Other Mfr. Exp,16.98,30.62,33.95,26.58,17.79,0.49,0.44,4.51,1.0,0.57,FEL
Employee Cost,214.47,336.31,423.94,381.87,280.18,59.96,86.78,107.53,101.04,58.06,FEL
Selling and admin,739.55,1325.47,1526.41,1448.78,975.53,27.04,174.42,40.19,11.92,7.61,FEL
Other Expenses,-14.97,-81.47,-180.38,-259.89,-81.82,32.92,37.96,38.69,64.7,30.15,FEL
Other Income,10.93,254.56,3.06,84.46,25.25,197.68,150.69,22.05,27.46,123.27,FEL
Depreciation,146.37,311.87,404.34,512.88,546.74,633.19,698.4,769.19,860.68,609.74,FEL
Interest,173.66,460.41,692.54,669.04,496.52,507.61,568.41,583.29,635.75,717.0,FEL
Profit before tax,115.29,288.32,1.27,61.36,26.79,43.56,-18.64,2.24,-325.36,-1067.79,FEL
Tax,38.63,15.06,-1.54,-12.7,5.52,,-6.45,-21.78,-36.86,-17.89,FEL
Net profit,76.66,273.26,2.81,74.06,21.27,43.56,-12.19,24.02,-288.5,-1049.9,FEL
