Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.06,17.06,17.06,17.06,17.06,17.06,17.06,17.06,17.06,17.06,MALUPAPER
Reserves,4.93,-7.49,-6.09,-4.22,-2.26,7.04,7.49,13.96,13.72,7.01,MALUPAPER
Borrowings,103.98,109.98,110.4,110.91,107.98,109.58,100.86,88.85,87.84,93.26,MALUPAPER
Other Liabilities,23.29,33.41,31.55,33.54,32.73,17.88,33.5,20.62,21.64,33.42,MALUPAPER
Total,149.26,152.96,152.92,157.29,155.51,151.56,158.91,140.49,140.26,150.75,MALUPAPER
Net Block,102.94,99.07,93.28,91.92,88.99,84.36,80.26,79.39,79.71,75.65,MALUPAPER
Capital Work in Progress,,,,,,,1.06,0.82,,0.5,MALUPAPER
Investments,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,MALUPAPER
Other Assets,46.21,53.78,59.53,65.26,66.41,67.09,77.48,60.17,60.44,74.49,MALUPAPER
Total,149.26,152.96,152.92,157.29,155.51,151.56,158.91,140.49,140.26,150.75,MALUPAPER
Receivables,16.81,17.42,20.9,21.27,22.86,23.47,27.86,23.9,25.96,32.43,MALUPAPER
Inventory,12.3,11.85,12.98,18.71,18.14,22.88,31.41,26.65,21.76,28.16,MALUPAPER
Cash & Bank,1.58,2.24,1.53,1.69,1.82,1.64,1.61,0.85,1.83,1.49,MALUPAPER
No. of Equity Shares,17059250.0,17059250.0,17059250.0,17059250.0,17059250.0,17059250.0,17059250.0,17059250.0,17059250.0,17059250.0,MALUPAPER
New Bonus Shares,,,,,,,,,,,MALUPAPER
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,MALUPAPER
