Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,33.32,40.69,53.46,64.99,68.48,74.65,90.07,112.64,128.85,129.48,FCL
Raw Material Cost,23.32,29.95,40.48,42.94,39.25,37.14,45.81,59.25,70.33,66.85,FCL
Change in Inventory,0.02,0.31,0.97,-0.51,0.18,0.04,0.97,0.73,0.87,1.47,FCL
Power and Fuel,0.09,0.12,0.16,0.21,0.22,0.26,0.24,0.33,0.38,0.58,FCL
Other Mfr. Exp,0.92,1.08,1.53,2.39,2.61,7.84,8.07,10.82,10.13,11.1,FCL
Employee Cost,1.36,1.8,2.18,2.18,2.44,3.38,4.62,5.94,6.92,6.96,FCL
Selling and admin,1.24,1.81,2.66,4.14,4.59,6.23,6.98,9.93,12.54,12.3,FCL
Other Expenses,0.69,0.8,3.84,1.35,0.89,1.3,1.68,1.8,1.63,1.94,FCL
Other Income,2.21,2.5,5.0,4.8,4.12,10.12,7.5,1.14,-9.36,15.52,FCL
Depreciation,0.17,0.2,0.21,0.44,0.52,0.59,0.6,0.94,1.11,1.42,FCL
Interest,0.29,0.4,0.34,0.22,0.27,0.28,0.39,0.57,0.29,0.32,FCL
Profit before tax,7.47,7.34,8.03,15.41,21.99,27.79,30.15,24.93,17.03,45.0,FCL
Tax,2.33,1.91,2.22,4.21,6.85,6.66,8.86,7.61,6.25,9.02,FCL
Net profit,5.14,5.43,5.81,11.2,15.13,21.12,21.28,17.32,10.78,35.99,FCL
