Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,332.43,235.77,340.95,384.24,394.59,90.71,106.01,166.26,227.33,265.46,SEQUENT
Raw Material Cost,189.26,139.57,196.92,184.16,207.08,72.97,79.8,97.57,116.93,124.43,SEQUENT
Change in Inventory,-0.61,7.11,8.24,-9.03,-11.72,0.44,0.42,2.95,3.89,15.56,SEQUENT
Power and Fuel,20.21,17.98,21.77,20.68,17.98,2.14,2.32,8.52,12.74,12.77,SEQUENT
Other Mfr. Exp,22.41,29.17,43.7,41.19,44.28,14.57,15.36,39.93,50.56,59.36,SEQUENT
Employee Cost,25.44,29.1,33.55,39.85,38.84,17.9,11.85,10.71,17.1,22.42,SEQUENT
Selling and admin,15.7,20.57,29.25,25.36,30.97,10.61,12.13,8.36,9.98,20.27,SEQUENT
Other Expenses,23.32,25.0,29.98,9.95,7.58,3.52,3.36,1.44,1.67,6.48,SEQUENT
Other Income,11.33,3.34,-54.74,57.3,14.94,34.22,431.72,13.96,14.56,17.41,SEQUENT
Depreciation,21.03,23.0,23.18,24.94,24.18,3.25,3.67,7.22,8.95,9.13,SEQUENT
Interest,28.27,24.64,30.51,43.37,16.44,0.42,0.39,3.22,5.04,2.68,SEQUENT
Profit before tax,-2.49,-62.81,-114.41,43.01,10.46,-0.01,409.27,6.2,22.81,40.89,SEQUENT
Tax,-3.96,-8.31,,1.7,0.07,,2.87,-1.38,1.47,8.78,SEQUENT
Net profit,1.47,-54.5,-114.42,41.31,10.39,-0.01,406.41,7.59,21.34,32.11,SEQUENT
