Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,167.69,204.32,248.16,290.75,313.0,370.16,540.59,624.79,612.46,559.98,SHREYAS
Raw Material Cost,,,,,95.47,,,,,,SHREYAS
Change in Inventory,,,,,,,,,,,SHREYAS
Power and Fuel,75.83,93.12,117.63,98.48,,107.48,,,0.06,0.13,SHREYAS
Other Mfr. Exp,54.12,51.67,65.6,58.71,103.31,162.08,356.29,471.98,479.27,419.14,SHREYAS
Employee Cost,18.11,23.93,26.94,26.38,38.37,45.37,63.5,74.26,73.6,68.83,SHREYAS
Selling and admin,1.83,1.97,2.82,3.07,3.09,2.67,3.27,4.01,4.38,5.81,SHREYAS
Other Expenses,0.56,1.64,0.93,0.6,2.74,1.94,4.88,4.1,12.05,1.98,SHREYAS
Other Income,3.45,2.02,-17.44,-33.43,5.06,-18.31,1.18,3.68,3.41,6.41,SHREYAS
Depreciation,11.6,14.03,15.47,8.89,15.99,17.56,19.02,20.87,17.92,15.01,SHREYAS
Interest,3.8,6.7,8.48,7.06,8.91,10.09,12.77,18.93,19.48,16.67,SHREYAS
Profit before tax,5.29,13.28,-7.15,54.13,50.18,4.66,82.04,34.32,9.11,38.82,SHREYAS
Tax,-0.09,0.65,0.97,0.85,1.5,1.14,1.13,0.67,0.65,1.34,SHREYAS
Net profit,5.38,12.63,-8.11,53.28,48.68,3.52,80.91,33.65,8.46,37.48,SHREYAS
