Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,329.04,417.24,502.13,459.18,442.55,382.69,358.8,353.53,368.13,340.8,SHIVATEX
Raw Material Cost,246.46,254.54,340.51,309.39,278.4,233.21,216.18,228.9,229.97,183.83,SHIVATEX
Change in Inventory,-15.76,-8.54,6.8,6.99,2.66,0.95,7.2,14.15,-4.42,-10.91,SHIVATEX
Power and Fuel,10.13,25.83,22.66,25.23,31.35,14.79,14.36,14.87,15.31,9.85,SHIVATEX
Other Mfr. Exp,19.89,28.37,35.06,35.8,33.59,38.42,32.77,22.2,26.36,39.5,SHIVATEX
Employee Cost,9.5,13.89,21.06,25.2,30.7,34.47,41.23,41.85,41.18,36.41,SHIVATEX
Selling and admin,12.64,15.09,17.67,20.93,23.08,13.12,15.28,16.43,15.28,14.45,SHIVATEX
Other Expenses,-2.03,-0.59,-0.56,-4.77,-6.34,2.21,1.35,1.19,1.94,2.84,SHIVATEX
Other Income,1.36,5.92,1.0,0.67,0.74,2.24,2.53,0.78,4.56,6.95,SHIVATEX
Depreciation,18.7,19.17,20.09,16.87,17.13,12.83,13.44,13.36,14.69,15.68,SHIVATEX
Interest,27.99,26.77,23.49,25.47,23.49,20.61,19.28,21.65,22.31,17.67,SHIVATEX
Profit before tax,-28.64,31.55,29.95,12.72,14.55,16.22,14.64,8.01,1.23,16.61,SHIVATEX
Tax,-9.21,9.26,9.09,3.83,3.7,5.94,3.32,1.3,-0.32,4.33,SHIVATEX
Net profit,-19.43,22.29,20.86,8.89,10.85,10.28,11.32,6.7,1.55,12.28,SHIVATEX
