Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1742.09,2117.39,2291.78,2353.0,2460.54,2411.18,2841.3,3323.65,3910.75,3994.23,SUNDARMFIN
Raw Material Cost,,,,,,,,,,,SUNDARMFIN
Change in Inventory,,,,,,,,,,,SUNDARMFIN
Power and Fuel,4.02,5.52,5.91,5.85,6.37,6.62,,,,,SUNDARMFIN
Other Mfr. Exp,10.16,16.59,13.48,12.82,16.92,19.6,15.9,19.3,19.05,18.11,SUNDARMFIN
Employee Cost,145.36,161.93,181.25,195.58,212.59,234.63,279.6,323.86,360.01,383.54,SUNDARMFIN
Selling and admin,68.01,77.08,107.11,107.39,124.59,88.89,173.09,142.58,131.38,98.65,SUNDARMFIN
Other Expenses,68.71,114.4,80.09,100.98,129.38,109.78,127.46,140.62,326.37,356.62,SUNDARMFIN
Other Income,17.0,14.39,-1.29,-20.32,14.48,15.09,14.1,610.86,16.19,19.97,SUNDARMFIN
Depreciation,67.08,81.5,92.28,91.29,84.2,82.02,63.62,53.97,72.98,70.25,SUNDARMFIN
Interest,883.6,1082.15,1163.74,1167.57,1217.74,1164.52,1346.02,1766.47,2072.03,2030.73,SUNDARMFIN
Profit before tax,512.15,592.61,646.63,651.2,683.23,720.21,849.71,1487.71,945.12,1056.3,SUNDARMFIN
Tax,156.7,182.5,204.12,197.06,205.95,224.86,286.28,361.4,221.17,247.25,SUNDARMFIN
Net profit,355.45,410.11,442.51,454.14,477.28,495.35,563.44,1126.31,723.95,809.05,SUNDARMFIN
