Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,12231.32,13897.43,15249.21,15852.94,16243.78,16039.75,17113.65,19184.81,21404.97,39105.79,INDIANB
Raw Material Cost,,,,,,,,,,,INDIANB
Change in Inventory,,,,,,,,,,,INDIANB
Power and Fuel,,,,,,,,,,,INDIANB
Other Mfr. Exp,52.44,59.34,64.9,68.35,72.78,93.6,94.28,95.03,93.73,197.1,INDIANB
Employee Cost,1484.55,1974.78,1927.57,1743.3,2007.24,1992.33,2101.1,2223.99,2473.86,6378.64,INDIANB
Selling and admin,328.77,354.96,412.73,472.32,524.35,607.0,640.0,705.4,738.63,1555.01,INDIANB
Other Expenses,1479.3,1505.97,1746.66,1933.94,2517.35,2740.56,4521.2,5333.38,5926.3,10076.0,INDIANB
Other Income,1284.15,1283.15,1371.68,1363.36,1781.42,2211.37,2405.84,1882.89,3312.46,6079.25,INDIANB
Depreciation,89.19,90.94,104.57,138.12,150.58,165.71,236.4,258.97,313.63,632.87,INDIANB
Interest,7813.32,9368.37,10888.79,11391.65,11797.6,10893.69,10850.09,12166.72,13798.55,23439.84,INDIANB
Profit before tax,2267.9,1826.22,1475.67,1468.62,955.3,1758.23,1076.42,284.21,1372.73,2905.58,INDIANB
Tax,520.93,245.09,316.73,463.45,243.92,352.56,-182.57,-37.74,619.37,-99.1,INDIANB
Net profit,1746.97,1581.14,1158.95,1005.17,711.38,1405.68,1258.99,321.95,753.36,3004.68,INDIANB
