Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,,,15.47,37.15,90.52,212.06,377.4,174.98,210.7,2448.75,SUULD
Raw Material Cost,,,19.94,44.63,83.15,209.14,367.6,176.65,191.98,2071.87,SUULD
Change in Inventory,,,4.72,8.0,-6.64,-1.92,0.88,10.13,-1.79,76.61,SUULD
Power and Fuel,,,,,,,,,,,SUULD
Other Mfr. Exp,,,,,,,6.64,0.21,0.06,0.06,SUULD
Employee Cost,,,0.02,0.04,0.04,0.05,1.0,1.27,1.97,3.01,SUULD
Selling and admin,,,0.04,0.27,0.19,0.18,0.81,1.54,2.49,22.48,SUULD
Other Expenses,,0.01,0.02,0.04,0.03,0.05,0.12,0.22,0.91,2.17,SUULD
Other Income,,0.01,,0.01,,,0.03,0.03,0.03,1.15,SUULD
Depreciation,,0.02,,0.01,0.01,0.01,0.02,0.1,0.47,1.02,SUULD
Interest,,,,0.01,,,0.02,0.06,0.26,9.58,SUULD
Profit before tax,,-0.02,0.17,0.16,0.46,0.71,2.1,5.09,10.8,416.32,SUULD
Tax,,,0.05,0.11,0.14,0.27,0.65,1.45,2.68,58.54,SUULD
Net profit,,-0.01,0.12,0.05,0.32,0.45,1.45,3.63,8.12,357.78,SUULD
