Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1.95,4.19,5.68,2.37,3.78,2.34,3.52,43.94,105.14,153.34,UGROCAP
Raw Material Cost,,,,,,,,,,,UGROCAP
Change in Inventory,,,,,,,,,,,UGROCAP
Power and Fuel,,,,,,,,0.06,0.21,0.11,UGROCAP
Other Mfr. Exp,,,,,,,,0.44,4.04,3.2,UGROCAP
Employee Cost,0.18,0.18,0.18,0.19,0.15,0.15,0.11,25.68,48.56,46.56,UGROCAP
Selling and admin,0.03,0.38,0.53,0.28,0.06,0.06,0.05,8.64,15.65,13.29,UGROCAP
Other Expenses,0.18,1.09,0.07,0.1,0.11,0.11,0.14,1.07,12.3,21.75,UGROCAP
Other Income,,,0.49,,,,,-3.67,,,UGROCAP
Depreciation,,,,,,,,1.78,7.39,11.74,UGROCAP
Interest,,,,,,,,1.05,13.67,44.56,UGROCAP
Profit before tax,1.56,2.54,5.39,1.8,3.46,2.02,3.22,1.55,3.32,12.13,UGROCAP
Tax,0.46,0.86,1.62,0.13,0.47,0.04,0.25,-2.4,-16.2,-16.6,UGROCAP
Net profit,1.1,1.68,3.78,1.67,2.99,1.97,2.98,3.95,19.52,28.73,UGROCAP
