Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,43.45,47.25,45.86,49.78,57.05,83.88,86.86,104.73,96.35,97.62,WEIZMANIND
Raw Material Cost,19.11,26.25,18.66,21.13,23.58,49.8,51.78,45.02,35.48,37.35,WEIZMANIND
Change in Inventory,0.11,-1.07,0.59,0.19,-0.78,-0.54,1.82,0.18,-0.54,-0.24,WEIZMANIND
Power and Fuel,4.77,4.67,7.06,7.91,8.21,8.58,8.77,13.36,14.1,13.28,WEIZMANIND
Other Mfr. Exp,11.68,6.73,11.05,12.13,11.88,12.03,12.03,17.36,19.01,22.58,WEIZMANIND
Employee Cost,2.37,2.86,2.48,1.75,2.46,4.5,6.83,7.34,7.36,7.64,WEIZMANIND
Selling and admin,1.15,2.77,3.13,3.28,2.71,2.69,4.64,9.15,8.28,4.29,WEIZMANIND
Other Expenses,2.0,1.05,0.84,0.9,2.49,1.57,1.24,1.49,2.76,0.81,WEIZMANIND
Other Income,2.52,1.84,1.06,1.52,0.43,2.91,2.85,1.8,0.07,0.56,WEIZMANIND
Depreciation,0.72,0.82,0.94,1.16,0.93,1.17,1.36,1.72,2.41,3.11,WEIZMANIND
Interest,1.0,0.66,0.81,0.27,0.11,0.05,0.12,0.09,0.46,1.29,WEIZMANIND
Profit before tax,3.28,2.21,2.54,2.96,4.33,5.86,4.76,11.18,6.02,7.59,WEIZMANIND
Tax,0.94,0.46,1.17,1.38,1.29,2.43,1.75,2.61,1.7,2.66,WEIZMANIND
Net profit,2.34,1.74,1.36,1.58,3.04,3.42,3.01,8.57,4.32,4.92,WEIZMANIND
