Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,573.84,703.12,893.75,1096.53,1156.73,1220.41,1588.92,1456.05,1524.26,1090.23,NDL
Raw Material Cost,401.97,525.47,637.03,735.77,790.48,832.59,1134.94,1013.61,1082.75,794.19,NDL
Change in Inventory,-7.06,37.59,12.17,-21.99,23.89,9.24,50.15,-12.37,-53.22,-3.76,NDL
Power and Fuel,38.32,44.7,55.4,78.5,80.94,91.72,125.82,119.95,124.09,94.58,NDL
Other Mfr. Exp,13.97,28.9,33.96,38.93,36.81,39.14,45.64,46.3,48.08,31.3,NDL
Employee Cost,19.23,25.44,31.04,43.81,54.52,59.07,80.3,82.74,79.28,51.0,NDL
Selling and admin,5.09,11.16,11.52,17.98,19.02,15.02,16.07,21.14,19.24,19.17,NDL
Other Expenses,9.89,-1.88,4.29,-5.9,7.7,5.29,10.73,10.88,12.76,13.82,NDL
Other Income,9.09,1.52,3.99,3.04,4.15,21.16,13.87,13.26,18.63,6.85,NDL
Depreciation,33.26,40.92,49.73,59.55,66.0,86.35,120.56,104.41,87.7,78.38,NDL
Interest,27.84,31.76,32.03,37.71,41.17,36.17,58.05,27.0,43.04,42.26,NDL
Profit before tax,26.3,35.76,54.91,71.23,88.13,85.46,60.83,30.91,-7.27,-31.38,NDL
Tax,7.51,4.71,15.6,19.8,24.81,12.91,14.48,9.74,-6.69,-12.66,NDL
Net profit,18.79,31.05,39.31,51.43,63.32,72.55,46.35,21.17,-0.58,-18.72,NDL
