Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,97.04,108.67,135.77,143.41,127.23,142.16,171.27,206.04,246.25,270.79,NATHBIOGEN
Raw Material Cost,43.24,8.96,9.37,3.59,4.36,1.97,2.71,5.49,7.35,8.96,NATHBIOGEN
Change in Inventory,2.32,10.86,8.94,29.75,24.42,-10.4,-6.79,30.46,48.25,21.76,NATHBIOGEN
Power and Fuel,0.34,0.43,0.59,0.68,0.52,0.58,0.73,0.95,1.02,1.23,NATHBIOGEN
Other Mfr. Exp,6.52,54.51,59.72,84.47,73.44,60.4,78.55,132.9,169.15,152.08,NATHBIOGEN
Employee Cost,9.41,10.38,13.08,15.9,13.81,13.92,12.19,16.91,19.23,24.18,NATHBIOGEN
Selling and admin,48.96,53.1,64.62,75.57,68.29,51.91,47.93,60.38,75.18,74.36,NATHBIOGEN
Other Expenses,-23.8,-27.75,-36.32,-41.78,-33.42,-26.03,-18.09,-23.51,-32.32,-35.05,NATHBIOGEN
Other Income,0.89,0.57,0.59,0.65,0.68,0.5,0.94,2.26,1.72,1.65,NATHBIOGEN
Depreciation,4.7,4.51,4.66,4.39,3.9,3.03,0.95,1.45,1.45,2.82,NATHBIOGEN
Interest,1.81,3.67,4.08,4.66,6.35,9.73,10.39,5.33,6.65,8.87,NATHBIOGEN
Profit before tax,9.07,12.29,25.5,26.33,15.08,16.75,30.06,38.86,48.51,56.75,NATHBIOGEN
Tax,-0.13,0.54,1.2,0.94,0.91,0.47,0.63,0.44,-1.98,1.09,NATHBIOGEN
Net profit,9.2,11.75,24.3,25.4,14.17,16.28,29.42,38.43,50.48,55.66,NATHBIOGEN
