Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.33,11.33,11.33,11.33,11.33,11.33,11.33,11.33,11.33,11.33,DYNPRO
Reserves,26.71,29.32,37.56,46.53,52.0,64.93,80.31,96.03,115.79,144.17,DYNPRO
Borrowings,21.64,21.5,27.67,35.62,32.71,25.48,25.08,31.43,101.17,152.82,DYNPRO
Other Liabilities,15.54,14.75,21.31,17.94,14.46,17.02,22.32,18.71,21.57,41.89,DYNPRO
Total,75.22,76.9,97.87,111.42,110.5,118.76,139.04,157.5,249.86,350.21,DYNPRO
Net Block,31.78,32.21,31.39,34.29,34.0,34.48,34.73,38.07,35.75,34.15,DYNPRO
Capital Work in Progress,,,9.27,9.18,9.44,9.82,14.25,24.88,71.11,194.3,DYNPRO
Investments,3.69,3.88,3.76,1.68,1.45,1.41,1.36,1.36,1.36,1.34,DYNPRO
Other Assets,39.75,40.81,53.45,66.27,65.61,73.05,88.7,93.19,141.64,120.42,DYNPRO
Total,75.22,76.9,97.87,111.42,110.5,118.76,139.04,157.5,249.86,350.21,DYNPRO
Receivables,13.95,13.46,19.88,21.74,25.89,28.0,32.48,41.64,31.9,41.35,DYNPRO
Inventory,14.6,16.41,16.64,23.55,19.98,22.08,26.97,27.16,36.41,36.16,DYNPRO
Cash & Bank,0.39,0.57,0.91,1.12,1.73,0.55,0.44,1.26,26.08,0.79,DYNPRO
No. of Equity Shares,11328449.0,11328449.0,11328449.0,11328449.0,11328449.0,11328449.0,11328449.0,11328449.0,11328449.0,11328449.0,DYNPRO
New Bonus Shares,,,,,,,,,,,DYNPRO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,DYNPRO
