Report Date,2012-06-30 00:00:00,2013-06-30 00:00:00,2014-06-30 00:00:00,2015-06-30 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.11,15.11,15.11,15.11,15.11,15.12,15.12,15.13,15.13,15.13,CAPLIPOINT
Reserves,18.9,28.79,47.17,78.52,113.03,185.0,280.48,416.92,584.78,743.54,CAPLIPOINT
Borrowings,6.88,4.64,3.25,2.08,2.0,0.73,0.53,0.54,2.41,1.34,CAPLIPOINT
Other Liabilities,63.13,79.48,108.69,127.5,132.46,116.21,114.68,106.73,89.01,100.99,CAPLIPOINT
Total,104.02,128.02,174.22,223.21,262.6,317.06,410.81,539.32,691.33,861.0,CAPLIPOINT
Net Block,25.89,31.01,100.51,111.47,142.75,151.75,169.32,137.77,166.93,182.69,CAPLIPOINT
Capital Work in Progress,12.79,51.4,24.96,30.63,0.23,3.42,15.29,8.62,3.77,1.36,CAPLIPOINT
Investments,1.24,1.29,0.54,1.44,1.43,18.78,48.21,168.25,195.77,149.18,CAPLIPOINT
Other Assets,64.1,44.32,48.21,79.67,118.19,143.11,177.99,224.68,324.86,527.77,CAPLIPOINT
Total,104.02,128.02,174.22,223.21,262.6,317.06,410.81,539.32,691.33,861.0,CAPLIPOINT
Receivables,7.28,0.6,0.01,0.02,6.8,3.21,86.35,125.39,218.98,98.46,CAPLIPOINT
Inventory,5.62,8.92,7.81,12.66,17.9,22.29,28.46,23.52,22.37,24.87,CAPLIPOINT
Cash & Bank,27.61,13.45,23.17,40.32,64.77,76.66,28.28,44.85,58.27,365.5,CAPLIPOINT
No. of Equity Shares,15110000.0,15110000.0,15110000.0,15110000.0,15110000.0,75576750.0,75603500.0,75630250.0,75642750.0,75642750.0,CAPLIPOINT
New Bonus Shares,,,,,,,,,,,CAPLIPOINT
Face value,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,CAPLIPOINT
