Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,388.09,362.71,353.93,346.76,401.92,390.46,421.4,414.67,416.71,392.46,SASKEN
Raw Material Cost,,,,,,,,,,,SASKEN
Change in Inventory,0.34,0.38,-0.85,-0.67,2.03,,,,,,SASKEN
Power and Fuel,6.63,,,4.36,4.52,4.35,4.49,4.31,4.17,2.32,SASKEN
Other Mfr. Exp,19.11,,,17.84,21.63,11.95,10.15,10.41,8.92,6.99,SASKEN
Employee Cost,242.68,245.69,239.29,259.68,292.24,282.18,300.57,278.76,269.27,232.75,SASKEN
Selling and admin,57.96,,,39.61,50.93,35.56,31.59,32.43,29.74,12.17,SASKEN
Other Expenses,9.85,87.25,78.63,1.97,3.93,21.39,22.11,20.34,17.52,15.76,SASKEN
Other Income,15.35,22.44,48.7,241.59,264.66,58.18,48.63,52.66,39.24,13.32,SASKEN
Depreciation,17.57,11.88,9.53,10.39,5.86,6.09,5.63,5.79,9.94,9.2,SASKEN
Interest,,,,,,,,,0.62,0.47,SASKEN
Profit before tax,49.98,40.71,74.33,253.83,289.5,87.12,95.49,115.29,115.77,126.12,SASKEN
Tax,12.07,4.66,16.4,95.03,80.55,9.36,12.5,21.24,33.46,33.52,SASKEN
Net profit,37.91,36.05,57.93,158.79,208.94,77.76,83.0,94.05,82.31,92.61,SASKEN
