Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.01,11.01,22.03,22.06,22.06,44.11,44.11,44.12,44.12,47.94,POLYMED
Reserves,81.88,100.03,122.26,169.91,201.78,225.06,290.4,335.66,385.16,906.07,POLYMED
Borrowings,46.01,48.74,66.96,75.83,79.4,96.94,127.36,150.37,193.93,125.99,POLYMED
Other Liabilities,40.86,52.15,71.23,86.65,73.05,82.75,92.76,103.0,116.75,107.41,POLYMED
Total,179.76,211.93,282.48,354.45,376.29,448.86,554.63,633.15,739.96,1187.41,POLYMED
Net Block,81.52,89.16,120.43,160.66,177.25,201.13,259.58,272.06,327.62,389.49,POLYMED
Capital Work in Progress,5.21,8.0,19.66,9.8,13.72,20.0,18.25,18.53,24.58,21.18,POLYMED
Investments,6.91,6.91,5.61,5.61,5.61,5.61,18.32,42.3,57.95,384.81,POLYMED
Other Assets,86.12,107.86,136.78,178.38,179.71,222.12,258.48,300.26,329.81,391.93,POLYMED
Total,179.76,211.93,282.48,354.45,376.29,448.86,554.63,633.15,739.96,1187.41,POLYMED
Receivables,32.3,42.33,45.57,59.49,80.73,95.25,111.89,124.14,120.45,149.55,POLYMED
Inventory,27.92,32.87,39.56,53.87,40.58,57.91,68.55,74.12,100.96,109.38,POLYMED
Cash & Bank,0.53,0.73,13.79,19.83,21.48,22.38,20.37,53.19,22.39,27.4,POLYMED
No. of Equity Shares,11012500.0,11012500.0,22033211.0,44113440.0,44113440.0,88226880.0,88226880.0,88236930.0,88246980.0,95880567.0,POLYMED
New Bonus Shares,,,11012500.0,,,44113440.0,,,,,POLYMED
Face value,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,POLYMED
