Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,62.75,63.4,74.1,90.97,78.88,79.34,69.65,76.96,60.28,61.89,MADHAV
Raw Material Cost,25.33,27.6,30.19,39.36,39.96,37.4,37.2,38.06,28.52,30.94,MADHAV
Change in Inventory,-2.08,-0.42,1.47,-2.67,1.11,0.77,1.02,2.45,0.22,0.91,MADHAV
Power and Fuel,3.3,3.98,4.43,4.63,3.17,2.81,2.31,3.14,3.38,1.83,MADHAV
Other Mfr. Exp,11.95,10.42,16.25,16.68,13.07,16.44,11.78,13.0,9.27,8.15,MADHAV
Employee Cost,4.47,5.69,7.09,8.46,9.35,9.74,9.93,10.02,9.81,10.05,MADHAV
Selling and admin,5.03,4.42,4.69,6.73,6.07,6.55,6.16,6.36,5.93,5.25,MADHAV
Other Expenses,6.49,2.47,2.33,0.43,0.91,0.7,3.02,1.65,1.13,1.44,MADHAV
Other Income,6.89,1.9,3.33,2.41,3.76,2.17,5.4,4.89,6.72,4.51,MADHAV
Depreciation,4.21,4.83,5.46,3.23,2.5,2.33,2.42,4.76,4.89,4.62,MADHAV
Interest,1.13,0.44,0.24,0.22,0.66,0.22,1.08,1.3,1.1,0.52,MADHAV
Profit before tax,5.65,5.03,8.22,10.97,8.06,6.09,2.17,6.01,3.19,4.51,MADHAV
Tax,1.04,1.91,2.18,3.12,0.47,0.89,0.37,1.4,1.0,0.2,MADHAV
Net profit,4.61,3.13,6.04,7.85,7.58,5.21,1.8,4.61,2.18,4.32,MADHAV
