Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,71.44,523.22,523.33,523.42,523.47,523.47,523.47,523.47,523.47,523.47,NETWORK18
Reserves,807.44,2954.52,2879.4,2191.28,2134.54,2015.99,1823.29,1178.18,651.15,513.69,NETWORK18
Borrowings,991.37,231.1,514.56,551.28,646.52,1148.56,1602.08,2100.71,2218.22,2336.04,NETWORK18
Other Liabilities,710.93,517.98,321.85,265.2,263.3,273.08,293.92,317.46,329.08,307.81,NETWORK18
Total,2581.18,4226.82,4239.14,3531.18,3567.83,3961.1,4242.76,4119.82,3721.92,3681.01,NETWORK18
Net Block,25.03,20.23,13.14,12.24,23.98,28.08,309.92,309.16,308.26,304.79,NETWORK18
Capital Work in Progress,0.57,2.0,2.71,1.48,1.25,,,,,,NETWORK18
Investments,1792.05,3331.56,3530.64,3287.04,3271.71,3643.41,3558.17,3557.79,3272.15,3259.0,NETWORK18
Other Assets,763.53,873.03,692.65,230.42,270.89,289.61,374.67,252.87,141.51,117.22,NETWORK18
Total,2581.18,4226.82,4239.14,3531.18,3567.83,3961.1,4242.76,4119.82,3721.92,3681.01,NETWORK18
Receivables,47.54,43.02,25.11,20.54,27.35,40.08,59.35,48.06,26.79,33.07,NETWORK18
Inventory,1.87,,0.52,0.91,0.7,0.57,0.75,1.16,0.55,0.36,NETWORK18
Cash & Bank,23.63,72.29,68.61,3.19,6.38,2.62,14.37,2.2,1.96,1.65,NETWORK18
No. of Equity Shares,142879916.0,1046433202.0,1046666535.0,1046848519.0,1046948519.0,1046948519.0,1046948519.0,1046948519.0,1046948519.0,1046948519.0,NETWORK18
New Bonus Shares,,,,,,,,,,,NETWORK18
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,NETWORK18
