Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,4091.77,4416.12,4376.4,4319.35,4790.32,5068.15,5252.03,5389.13,5750.33,6225.32,TATACOMM
Raw Material Cost,,,,,,,,,,,TATACOMM
Change in Inventory,,,,,,,,,,,TATACOMM
Power and Fuel,130.32,167.31,84.51,79.0,90.8,100.29,103.97,109.16,113.88,100.57,TATACOMM
Other Mfr. Exp,1915.19,2139.01,2043.76,1900.46,2068.75,2308.77,2285.2,2354.51,2336.08,2501.25,TATACOMM
Employee Cost,622.24,639.46,640.81,740.12,763.93,757.54,858.87,921.25,998.83,1104.61,TATACOMM
Selling and admin,296.46,348.58,471.91,437.34,516.26,567.46,554.94,565.08,538.81,403.54,TATACOMM
Other Expenses,139.59,121.55,137.47,134.46,158.49,140.9,178.72,213.16,190.67,131.81,TATACOMM
Other Income,179.1,538.57,545.28,719.49,187.14,806.91,89.3,-574.74,-165.88,325.38,TATACOMM
Depreciation,707.08,762.4,680.23,718.94,742.99,764.58,830.25,890.88,977.44,972.89,TATACOMM
Interest,194.87,119.69,59.51,25.25,31.3,30.68,40.31,36.12,55.19,106.73,TATACOMM
Profit before tax,265.12,656.69,803.48,1003.27,604.94,1204.84,489.07,-275.77,373.55,1229.3,TATACOMM
Tax,93.78,181.45,261.05,328.65,212.26,515.01,222.44,166.55,164.77,266.64,TATACOMM
Net profit,171.34,475.24,542.43,674.62,392.68,689.83,266.63,-442.32,208.78,962.66,TATACOMM
