Report Date,2011-09-30 00:00:00,2012-09-30 00:00:00,2013-09-30 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,593.13,698.6,927.61,1128.38,794.34,1190.4,1429.95,1084.12,1336.13,1838.85,DWARKESH
Raw Material Cost,422.54,617.82,742.47,1199.78,617.17,848.3,1078.65,1066.71,1096.4,1337.36,DWARKESH
Change in Inventory,-18.29,99.41,-45.11,282.28,28.56,70.14,-47.16,291.54,86.47,-64.44,DWARKESH
Power and Fuel,4.48,1.0,1.24,1.77,1.29,1.99,1.93,1.3,1.25,0.27,DWARKESH
Other Mfr. Exp,24.62,35.29,17.4,30.27,20.66,42.11,62.5,60.14,61.62,81.98,DWARKESH
Employee Cost,35.44,38.05,40.3,71.44,49.68,71.57,69.33,70.84,78.78,92.75,DWARKESH
Selling and admin,6.37,6.4,9.2,13.17,17.59,7.67,13.31,32.78,35.76,46.75,DWARKESH
Other Expenses,6.84,5.47,13.12,8.72,8.22,15.53,14.58,14.84,12.64,13.95,DWARKESH
Other Income,0.28,2.13,13.06,10.36,13.46,17.78,17.48,36.1,5.32,7.0,DWARKESH
Depreciation,32.72,32.89,33.19,47.25,30.76,29.94,32.5,32.95,36.87,40.89,DWARKESH
Interest,59.78,78.86,70.56,75.21,51.59,52.5,25.31,21.26,33.03,47.65,DWARKESH
Profit before tax,-17.67,-15.64,-31.92,-26.59,39.4,208.71,102.16,110.94,71.57,119.81,DWARKESH
Tax,-4.51,-4.33,-12.56,-9.84,0.43,52.61,0.71,15.84,-1.88,28.26,DWARKESH
Net profit,-13.16,-11.31,-19.36,-16.75,38.97,156.1,101.45,95.11,73.45,91.54,DWARKESH
