Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,21028.45,25124.7,29349.39,32083.96,32198.8,32659.98,32748.0,34066.66,37231.12,68767.33,UNIONBANK
Raw Material Cost,,,,,,,,,,,UNIONBANK
Change in Inventory,,,,,,,,,,,UNIONBANK
Power and Fuel,,,,,,,,,,,UNIONBANK
Other Mfr. Exp,70.12,79.46,94.46,104.27,113.29,114.15,117.76,118.92,119.49,356.03,UNIONBANK
Employee Cost,2481.2,2756.82,3309.85,3787.59,3701.2,3435.76,3157.16,3153.09,3361.18,9027.68,UNIONBANK
Selling and admin,650.65,752.98,885.31,968.65,1050.09,1155.39,1256.1,1355.61,1563.71,3214.47,UNIONBANK
Other Expenses,3180.09,3290.45,4150.47,4102.19,5070.76,8584.39,16041.93,13619.86,15269.53,20132.45,UNIONBANK
Other Income,2448.21,2552.03,2821.54,3523.0,3631.74,4964.6,4989.87,4473.95,5260.79,11336.85,UNIONBANK
Depreciation,146.45,150.92,193.78,220.81,244.11,236.04,362.71,368.04,411.26,895.23,UNIONBANK
Interest,14235.39,17581.86,21470.07,23640.07,23885.7,23756.64,23443.34,23851.75,25794.37,44078.91,UNIONBANK
Profit before tax,2712.76,3064.24,2066.99,2783.38,1765.39,342.21,-6641.13,-3926.66,-4027.63,2399.41,UNIONBANK
Tax,925.62,906.31,370.79,1001.74,413.78,-213.0,-1393.76,-979.21,-1129.85,-506.55,UNIONBANK
Net profit,1787.14,2157.93,1696.2,1781.64,1351.6,555.21,-5247.37,-2947.45,-2897.78,2905.97,UNIONBANK
