Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,174.21,174.29,174.38,175.65,175.91,176.15,176.15,176.63,176.71,176.74,DABUR
Reserves,1129.06,1391.32,1727.96,2160.54,2918.38,3481.73,4050.71,3792.19,4397.52,5214.48,DABUR
Borrowings,273.27,242.04,44.29,129.13,87.23,283.75,286.61,309.86,150.65,179.87,DABUR
Other Liabilities,874.99,990.8,1175.17,1223.04,1248.21,1275.39,1299.23,1300.1,1375.23,1933.07,DABUR
Total,2451.53,2798.45,3121.8,3688.36,4429.73,5217.02,5812.7,5578.78,6100.11,7504.16,DABUR
Net Block,585.33,616.58,653.65,682.52,638.81,993.33,1030.48,1036.62,1134.28,1204.81,DABUR
Capital Work in Progress,11.58,17.07,16.73,12.22,24.96,28.25,26.82,21.69,105.83,107.26,DABUR
Investments,552.72,1026.15,1118.42,1778.17,2570.31,3054.15,3433.06,2962.14,2466.83,3573.9,DABUR
Other Assets,1301.9,1138.65,1333.0,1215.45,1195.65,1141.29,1322.34,1558.33,2393.17,2618.19,DABUR
Total,2451.53,2798.45,3121.8,3688.36,4429.73,5217.02,5812.7,5578.78,6100.11,7504.16,DABUR
Receivables,224.17,255.32,323.12,338.79,420.69,333.25,321.34,431.46,379.63,281.24,DABUR
Inventory,528.57,500.32,558.2,550.6,615.56,599.27,704.79,732.9,809.14,1114.16,DABUR
Cash & Bank,261.29,168.39,297.47,123.94,55.63,26.16,87.02,124.71,525.6,834.74,DABUR
No. of Equity Shares,1742100854.0,1742935011.0,1743813100.0,1756511990.0,1759141170.0,1761520510.0,1761520510.0,1766291141.0,1767063892.0,1767425349.0,DABUR
New Bonus Shares,,,,,1000000.0,,,,,,DABUR
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DABUR
