Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,501.42,495.42,511.52,511.97,501.83,518.9,475.51,511.55,518.58,517.82,IMPAL
Raw Material Cost,441.47,432.6,449.29,452.02,438.13,453.25,411.13,433.93,447.44,418.69,IMPAL
Change in Inventory,4.53,-1.12,1.82,3.95,-1.32,3.9,7.6,4.47,6.65,-11.58,IMPAL
Power and Fuel,0.39,0.41,0.31,0.32,0.32,0.33,0.35,0.36,0.36,0.29,IMPAL
Other Mfr. Exp,0.43,0.53,0.42,0.46,0.61,0.6,0.63,0.65,0.63,0.72,IMPAL
Employee Cost,10.96,12.47,13.46,14.7,16.15,18.1,20.33,22.83,25.43,25.89,IMPAL
Selling and admin,10.82,11.96,12.5,13.04,13.62,2.45,2.77,6.95,7.0,5.37,IMPAL
Other Expenses,0.38,,0.02,0.63,0.5,12.83,12.72,8.82,9.69,11.21,IMPAL
Other Income,4.95,5.88,5.87,9.53,7.44,11.45,9.34,15.62,26.36,22.29,IMPAL
Depreciation,0.75,0.7,0.64,0.76,0.75,0.82,0.87,0.93,1.02,0.85,IMPAL
Interest,,,,,,,,0.08,,0.02,IMPAL
Profit before tax,45.7,41.51,42.57,43.52,37.87,45.87,43.65,57.09,60.02,65.49,IMPAL
Tax,13.45,14.3,13.02,12.51,11.16,13.73,12.58,16.68,11.12,15.21,IMPAL
Net profit,32.25,27.2,29.55,31.0,26.71,32.15,31.07,40.41,48.9,50.28,IMPAL
