Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.19,14.19,14.19,19.64,19.64,21.19,23.11,23.11,23.11,23.11,MIRCELECTR
Reserves,213.38,184.74,124.77,147.24,120.22,103.05,196.27,192.44,198.8,200.39,MIRCELECTR
Borrowings,156.65,287.94,267.55,211.61,199.44,167.38,50.42,69.6,79.6,85.58,MIRCELECTR
Other Liabilities,392.93,238.26,262.95,295.54,252.57,225.72,272.76,227.67,275.96,356.28,MIRCELECTR
Total,777.15,725.13,669.46,674.03,591.87,517.34,542.56,512.82,577.47,665.36,MIRCELECTR
Net Block,165.03,154.2,151.56,126.59,114.77,113.68,105.85,101.35,95.55,86.54,MIRCELECTR
Capital Work in Progress,,7.67,,,,0.26,0.87,,0.3,5.23,MIRCELECTR
Investments,26.44,26.42,26.43,26.25,26.26,2.21,2.61,3.89,4.33,1.04,MIRCELECTR
Other Assets,585.68,536.84,491.47,521.19,450.84,401.19,433.23,407.58,477.29,572.55,MIRCELECTR
Total,777.15,725.13,669.46,674.03,591.87,517.34,542.56,512.82,577.47,665.36,MIRCELECTR
Receivables,127.5,132.54,124.63,125.42,132.09,125.04,134.1,119.6,78.72,114.79,MIRCELECTR
Inventory,303.6,251.06,234.0,282.76,240.91,205.73,224.74,214.92,329.05,354.44,MIRCELECTR
Cash & Bank,28.51,30.73,25.47,18.79,15.48,19.01,24.14,12.99,6.14,28.91,MIRCELECTR
No. of Equity Shares,141751678.0,141751678.0,141938000.0,196482202.0,196482202.0,212000619.0,231200619.0,231200619.0,231200619.0,231200619.0,MIRCELECTR
New Bonus Shares,,,,,,,,,,,MIRCELECTR
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MIRCELECTR
