Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,72.8,88.51,105.31,135.75,239.95,307.11,559.99,637.02,498.29,201.7,CMICABLES
Raw Material Cost,65.68,76.89,94.07,110.05,196.72,255.85,435.04,517.93,405.54,185.58,CMICABLES
Change in Inventory,7.34,5.33,7.18,1.26,5.48,12.46,8.5,28.18,27.04,-10.75,CMICABLES
Power and Fuel,1.02,1.39,1.22,1.72,2.14,,,,,,CMICABLES
Other Mfr. Exp,2.72,2.08,2.34,3.17,5.95,9.21,23.38,26.47,22.97,8.53,CMICABLES
Employee Cost,1.64,1.95,2.18,2.41,3.07,4.24,15.79,20.4,21.78,12.19,CMICABLES
Selling and admin,2.54,3.73,4.15,5.08,4.9,6.73,25.14,26.42,25.5,8.12,CMICABLES
Other Expenses,0.04,0.27,0.28,0.19,-0.04,0.4,1.61,1.15,1.1,1.54,CMICABLES
Other Income,0.27,0.65,0.95,1.52,1.54,5.31,11.34,14.17,13.58,-136.02,CMICABLES
Depreciation,1.08,1.05,0.82,0.88,1.28,1.34,10.48,11.82,11.68,11.88,CMICABLES
Interest,3.32,4.66,5.58,5.9,8.43,13.64,28.96,33.74,40.01,45.3,CMICABLES
Profit before tax,2.37,2.47,2.8,9.13,24.52,33.47,39.43,41.44,10.33,-218.21,CMICABLES
Tax,0.22,0.8,1.04,2.83,7.52,11.03,13.57,-3.51,6.63,-23.61,CMICABLES
Net profit,2.16,1.66,1.77,6.3,17.0,22.44,25.85,44.94,3.7,-194.6,CMICABLES
