Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,700.58,595.92,497.57,679.2,646.9,530.09,183.72,96.21,158.09,343.56,PANACEABIO
Raw Material Cost,326.64,259.63,218.97,262.21,192.84,178.63,92.05,59.13,86.71,162.02,PANACEABIO
Change in Inventory,-20.56,-0.29,10.89,-26.39,-21.51,9.8,3.97,-17.12,28.18,-14.24,PANACEABIO
Power and Fuel,29.22,37.72,31.73,29.89,24.38,28.08,20.94,22.72,17.58,20.78,PANACEABIO
Other Mfr. Exp,45.25,30.37,47.44,38.49,38.18,41.19,17.72,18.47,19.05,45.75,PANACEABIO
Employee Cost,150.49,137.26,142.76,133.31,139.95,132.33,36.14,41.31,46.78,59.66,PANACEABIO
Selling and admin,133.89,126.37,110.38,100.46,95.38,66.25,13.78,17.23,21.42,30.68,PANACEABIO
Other Expenses,65.09,60.99,45.11,20.8,22.15,23.55,15.16,66.89,85.02,9.94,PANACEABIO
Other Income,-15.89,-4.64,304.36,27.92,75.21,15.74,83.79,321.5,-13.51,20.72,PANACEABIO
Depreciation,75.39,83.54,68.8,65.74,71.32,66.15,33.69,33.03,26.91,26.57,PANACEABIO
Interest,101.11,105.74,148.05,93.17,115.0,103.5,103.23,104.63,5.27,7.52,PANACEABIO
Profit before tax,-262.95,-250.63,-0.42,-63.34,1.4,-84.05,-61.23,37.18,-135.98,-12.88,PANACEABIO
Tax,-55.16,-20.5,,1.89,0.53,-11.38,10.64,10.61,17.1,1.56,PANACEABIO
Net profit,-207.79,-230.13,-0.42,-65.23,0.87,-72.66,-71.88,26.57,-153.07,-14.44,PANACEABIO
