Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1714.76,1716.76,1718.45,1720.29,1753.4,1755.72,1995.68,1998.81,2004.83,2469.45,L&TFH
Reserves,1638.89,1813.79,1808.51,1825.61,2102.47,2236.54,5678.01,5831.54,5840.02,8540.84,L&TFH
Borrowings,,744.61,660.31,549.0,597.59,973.9,468.7,2199.77,3461.05,1773.22,L&TFH
Other Liabilities,12.8,1235.4,1146.13,1518.7,1501.4,1411.61,1044.47,18.76,31.92,56.17,L&TFH
Total,3366.45,5510.56,5333.4,5613.6,5954.86,6377.77,9186.86,10048.88,11337.82,12839.68,L&TFH
Net Block,0.54,0.53,0.42,0.4,0.27,0.03,0.01,0.79,0.96,0.93,L&TFH
Capital Work in Progress,,,,,,,,,,,L&TFH
Investments,3046.77,4875.48,4925.45,5105.87,5571.01,5644.17,7840.39,9146.19,10069.68,10069.68,L&TFH
Other Assets,319.14,634.55,407.53,507.33,383.58,733.57,1346.46,901.9,1267.18,2769.07,L&TFH
Total,3366.45,5510.56,5333.4,5613.6,5954.86,6377.77,9186.86,10048.88,11337.82,12839.68,L&TFH
Receivables,,,,,,,57.63,9.17,,,L&TFH
Inventory,,,,,,,,,,,L&TFH
Cash & Bank,3.94,48.94,46.35,31.12,40.28,2.22,12.26,2.36,3.22,1427.99,L&TFH
No. of Equity Shares,1714761612.0,1716760532.0,1718448750.0,1720285900.0,1753398551.0,1755721861.0,1995676960.0,1998812360.0,2004833610.0,2469445704.0,L&TFH
New Bonus Shares,,,,,,,,,,,L&TFH
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,L&TFH
