Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,3.79,3.79,3.79,3.79,3.79,3.79,3.79,10.73,10.86,10.86,SHALPAINTS
Reserves,59.94,71.22,69.52,57.82,62.28,162.93,117.28,277.74,245.56,196.13,SHALPAINTS
Borrowings,68.93,88.12,109.95,129.81,137.06,170.75,179.09,152.37,121.69,130.54,SHALPAINTS
Other Liabilities,170.57,203.57,198.03,190.57,187.76,177.13,176.98,136.48,141.49,149.3,SHALPAINTS
Total,303.23,366.7,381.29,381.99,390.89,514.6,477.14,577.32,519.6,486.83,SHALPAINTS
Net Block,32.19,31.88,31.37,70.54,67.44,194.46,222.36,218.49,267.43,256.09,SHALPAINTS
Capital Work in Progress,0.91,7.88,17.64,0.77,5.53,13.74,0.67,23.56,0.1,0.35,SHALPAINTS
Investments,0.8,0.81,0.85,0.85,0.85,3.61,0.73,0.78,0.82,0.86,SHALPAINTS
Other Assets,269.33,326.13,331.43,309.83,317.07,302.79,253.38,334.49,251.25,229.53,SHALPAINTS
Total,303.23,366.7,381.29,381.99,390.89,514.6,477.14,577.32,519.6,486.83,SHALPAINTS
Receivables,138.21,154.48,159.67,153.62,143.24,124.7,105.84,99.01,71.5,77.72,SHALPAINTS
Inventory,105.81,131.97,121.35,105.98,110.92,92.55,74.01,71.36,86.62,88.81,SHALPAINTS
Cash & Bank,13.26,15.16,4.46,0.93,8.96,11.73,19.09,90.94,4.51,7.63,SHALPAINTS
No. of Equity Shares,3785620.0,18928100.0,18928154.0,18928154.0,18946029.0,18946029.0,18946029.0,53641441.0,54300313.0,54300313.0,SHALPAINTS
New Bonus Shares,,,,,,,,,,,SHALPAINTS
Face value,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,SHALPAINTS
