Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.01,4.01,MAZDA
Reserves,61.62,71.5,79.01,86.6,95.25,113.71,120.46,130.1,127.82,143.42,MAZDA
Borrowings,1.16,2.41,3.94,2.71,1.88,2.15,2.68,1.79,1.3,1.3,MAZDA
Other Liabilities,21.91,17.63,29.19,29.31,31.04,20.45,23.51,36.95,34.01,24.31,MAZDA
Total,88.95,95.8,116.4,122.88,132.43,140.57,150.91,173.1,167.14,173.04,MAZDA
Net Block,12.56,19.93,19.82,21.23,22.59,33.74,34.46,33.72,32.96,35.29,MAZDA
Capital Work in Progress,6.71,0.15,0.15,0.37,3.36,3.68,3.72,7.71,17.04,24.8,MAZDA
Investments,13.83,18.97,29.71,32.66,41.16,47.28,57.11,43.47,27.9,39.63,MAZDA
Other Assets,55.85,56.75,66.72,68.62,65.32,55.87,55.62,88.2,89.24,73.32,MAZDA
Total,88.95,95.8,116.4,122.88,132.43,140.57,150.91,173.1,167.14,173.04,MAZDA
Receivables,23.5,24.19,21.99,22.5,22.84,22.56,24.9,30.18,33.22,31.56,MAZDA
Inventory,19.55,16.24,25.01,19.8,18.75,18.08,19.59,37.49,38.11,28.82,MAZDA
Cash & Bank,2.54,5.89,5.69,10.76,9.88,3.36,5.96,4.62,9.56,7.44,MAZDA
No. of Equity Shares,4258000.0,4258000.0,4258000.0,4258000.0,4258000.0,4258000.0,4258000.0,4258000.0,4005000.0,4005000.0,MAZDA
New Bonus Shares,,,,,,,,,,,MAZDA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,MAZDA
