Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,RIIL
Reserves,199.45,216.87,234.55,249.2,284.87,297.75,308.37,323.49,321.3,361.03,RIIL
Borrowings,,,,,,,,,,,RIIL
Other Liabilities,83.72,69.79,63.23,56.96,53.67,41.96,44.0,39.34,44.09,36.66,RIIL
Total,298.27,301.76,312.88,321.26,353.64,354.81,367.47,377.93,380.49,412.79,RIIL
Net Block,102.28,95.19,122.18,111.22,113.97,101.55,88.86,78.11,64.17,52.81,RIIL
Capital Work in Progress,,9.13,3.05,3.31,3.5,5.19,5.93,3.56,3.33,1.68,RIIL
Investments,35.77,35.52,120.27,159.55,192.23,213.92,231.45,260.29,266.29,314.91,RIIL
Other Assets,160.22,161.92,67.38,47.18,43.94,34.15,41.23,35.97,46.7,43.39,RIIL
Total,298.27,301.76,312.88,321.26,353.64,354.81,367.47,377.93,380.49,412.79,RIIL
Receivables,17.09,19.4,18.11,16.0,21.68,19.27,18.5,14.4,24.48,19.68,RIIL
Inventory,0.7,1.13,1.04,1.12,1.78,1.87,1.77,2.52,2.21,2.14,RIIL
Cash & Bank,2.43,2.69,1.03,2.38,2.41,3.24,1.99,1.54,2.67,1.17,RIIL
No. of Equity Shares,15100000.0,15100000.0,15100000.0,15100000.0,15100000.0,15100000.0,15100000.0,15100000.0,15100000.0,15100000.0,RIIL
New Bonus Shares,,,,,,,,,,,RIIL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RIIL
