Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,398.63,348.92,403.35,430.07,508.52,513.41,670.14,928.28,908.53,889.59,GNA
Raw Material Cost,274.12,231.31,277.92,293.4,330.34,322.75,458.16,615.39,586.99,530.0,GNA
Change in Inventory,4.9,-2.45,4.22,14.89,12.83,4.21,33.14,6.18,-4.15,-25.81,GNA
Power and Fuel,25.27,19.55,27.11,30.01,36.96,40.64,47.82,53.96,56.06,55.44,GNA
Other Mfr. Exp,24.6,23.45,19.06,19.29,18.05,19.14,21.49,24.47,25.5,16.44,GNA
Employee Cost,13.84,16.12,19.31,20.87,23.73,27.14,31.87,38.68,40.88,49.73,GNA
Selling and admin,13.92,12.16,13.96,20.76,29.4,26.76,38.97,54.69,67.67,65.71,GNA
Other Expenses,,0.04,-0.6,0.22,0.52,0.74,1.92,2.24,2.78,2.63,GNA
Other Income,,0.13,0.21,0.57,0.42,2.9,2.87,0.44,1.29,1.51,GNA
Depreciation,12.4,13.63,17.36,22.98,27.17,23.94,24.8,34.73,42.36,40.72,GNA
Interest,11.54,12.71,15.19,17.26,16.29,12.52,7.09,8.1,13.59,8.54,GNA
Profit before tax,27.84,17.63,18.47,20.74,39.31,46.89,74.03,102.64,69.84,96.08,GNA
Tax,10.91,12.82,5.2,-0.86,13.35,17.29,23.14,36.78,17.09,25.43,GNA
Net profit,16.93,4.81,13.27,21.6,25.96,29.6,50.88,65.86,52.75,70.65,GNA
