Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,Company_Name
Sales,232.9,246.74,226.91,263.37,292.14,339.51,357.6,362.16,322.52,251.15,FOSECOIND
Raw Material Cost,134.61,149.85,134.96,153.68,164.75,199.9,213.59,214.92,184.99,135.85,FOSECOIND
Change in Inventory,-0.71,0.78,1.22,-0.53,0.39,0.09,0.28,-0.21,4.89,-5.3,FOSECOIND
Power and Fuel,4.09,5.06,5.11,5.91,4.84,3.14,5.91,7.1,6.32,5.62,FOSECOIND
Other Mfr. Exp,3.58,3.41,3.34,9.78,12.88,17.84,9.0,8.03,9.19,7.16,FOSECOIND
Employee Cost,19.47,21.38,24.16,25.35,26.9,26.89,31.29,34.84,34.55,35.66,FOSECOIND
Selling and admin,28.45,29.35,27.88,27.58,30.06,31.67,40.75,42.77,40.81,36.95,FOSECOIND
Other Expenses,1.71,2.61,2.13,1.14,2.22,5.2,6.01,3.71,5.33,3.62,FOSECOIND
Other Income,1.68,1.67,2.08,3.32,1.86,2.04,2.53,4.43,7.81,6.18,FOSECOIND
Depreciation,4.29,4.65,5.12,4.65,4.54,5.05,5.34,4.54,4.2,5.91,FOSECOIND
Interest,0.25,0.62,0.38,0.33,0.29,0.63,0.35,0.4,0.21,0.17,FOSECOIND
Profit before tax,37.42,32.26,27.13,37.74,47.91,51.32,48.17,50.07,49.62,21.09,FOSECOIND
Tax,12.14,10.44,9.31,13.15,16.18,18.24,16.6,18.04,15.09,5.65,FOSECOIND
Net profit,25.28,21.82,17.82,24.59,31.73,33.08,31.57,32.04,34.53,15.44,FOSECOIND
