Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,502.45,604.5,779.88,839.63,1008.38,1157.43,1643.13,2113.62,2016.55,1709.7,JINDWORLD
Raw Material Cost,351.59,419.53,581.34,496.04,589.06,723.59,1065.3,1543.31,1538.31,1276.72,JINDWORLD
Change in Inventory,1.75,3.98,59.15,-21.11,8.77,1.78,109.4,-16.31,-24.6,7.81,JINDWORLD
Power and Fuel,25.51,34.29,39.64,59.14,70.79,69.58,95.12,87.83,68.21,63.55,JINDWORLD
Other Mfr. Exp,70.28,87.1,135.74,158.86,195.75,208.08,389.66,312.32,215.72,185.25,JINDWORLD
Employee Cost,10.6,13.03,4.57,6.36,8.15,9.45,10.75,8.66,10.98,10.77,JINDWORLD
Selling and admin,6.1,7.88,6.42,8.18,10.08,7.82,9.14,11.15,12.99,12.18,JINDWORLD
Other Expenses,2.26,1.44,1.4,1.97,3.16,2.9,2.26,3.65,6.82,55.04,JINDWORLD
Other Income,3.32,1.52,3.01,4.01,0.65,27.57,7.64,5.9,7.49,24.67,JINDWORLD
Depreciation,5.46,6.5,17.78,32.35,47.3,48.76,50.57,40.62,43.69,28.25,JINDWORLD
Interest,18.57,22.05,23.22,24.43,42.79,35.85,52.5,56.07,59.99,48.42,JINDWORLD
Profit before tax,17.15,18.18,31.93,35.2,50.72,80.75,84.87,39.6,42.73,62.0,JINDWORLD
Tax,2.1,6.01,6.86,8.56,10.45,14.35,26.54,13.21,10.69,17.91,JINDWORLD
Net profit,15.05,12.17,25.06,26.64,40.27,66.4,58.33,26.39,32.03,44.1,JINDWORLD
