Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,245.0,268.1,267.93,271.08,213.28,192.92,229.97,335.83,285.44,141.47,ASHIMASYN
Raw Material Cost,131.23,155.15,140.93,131.48,96.99,92.24,131.51,172.47,138.7,60.9,ASHIMASYN
Change in Inventory,-3.23,11.86,2.32,-6.72,-0.01,-3.7,11.49,1.89,-11.74,-15.75,ASHIMASYN
Power and Fuel,25.22,29.3,25.66,25.89,22.02,19.3,23.67,42.08,33.6,15.05,ASHIMASYN
Other Mfr. Exp,41.7,49.02,51.23,56.54,48.1,42.29,53.65,56.58,43.81,19.32,ASHIMASYN
Employee Cost,28.26,32.39,34.6,34.73,39.81,36.96,33.76,52.29,44.96,36.34,ASHIMASYN
Selling and admin,6.21,7.26,8.73,9.25,10.17,7.54,7.34,10.93,10.69,6.62,ASHIMASYN
Other Expenses,6.71,6.49,8.88,2.93,3.24,2.43,2.51,6.87,5.69,2.14,ASHIMASYN
Other Income,0.56,0.63,1.2,-10.31,-0.46,51.76,147.67,49.77,7.76,10.86,ASHIMASYN
Depreciation,13.45,13.27,12.34,4.55,3.83,3.37,3.67,5.55,5.37,4.63,ASHIMASYN
Interest,1.49,1.66,1.92,4.88,12.2,9.21,6.54,7.94,2.03,3.17,ASHIMASYN
Profit before tax,-11.94,-13.95,-12.84,-16.2,-23.55,27.64,126.48,32.78,-3.39,-11.59,ASHIMASYN
Tax,,,,,,0.41,,,,0.17,ASHIMASYN
Net profit,-11.94,-13.95,-12.84,-16.2,-23.56,27.23,126.48,32.78,-3.39,-11.76,ASHIMASYN
