Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ASTRAZEN
Reserves,184.28,94.75,166.6,145.76,151.01,217.87,241.93,295.8,359.44,451.17,ASTRAZEN
Borrowings,,,,,,,,,11.84,12.14,ASTRAZEN
Other Liabilities,155.63,206.35,243.98,260.83,246.98,192.62,213.61,261.0,330.08,306.4,ASTRAZEN
Total,344.91,306.1,415.58,411.59,402.99,415.49,460.54,561.8,706.36,774.71,ASTRAZEN
Net Block,31.69,24.54,94.22,100.99,97.36,86.84,75.46,74.83,71.53,80.96,ASTRAZEN
Capital Work in Progress,58.49,73.7,9.31,12.21,6.31,4.81,3.57,6.9,24.24,4.02,ASTRAZEN
Investments,0.01,0.01,,,,,,,,,ASTRAZEN
Other Assets,254.72,207.85,312.05,298.39,299.32,323.84,381.51,480.07,610.59,689.73,ASTRAZEN
Total,344.91,306.1,415.58,411.59,402.99,415.49,460.54,561.8,706.36,774.71,ASTRAZEN
Receivables,32.3,27.96,52.93,42.77,83.14,43.0,54.63,79.75,83.21,85.19,ASTRAZEN
Inventory,75.1,85.37,95.76,86.13,76.73,57.71,113.15,118.1,165.15,159.8,ASTRAZEN
Cash & Bank,53.22,18.47,89.07,25.08,76.83,115.58,125.92,173.3,252.52,352.35,ASTRAZEN
No. of Equity Shares,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,ASTRAZEN
New Bonus Shares,,,,,,,,,,,ASTRAZEN
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ASTRAZEN
