Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.86,21.86,21.86,21.86,21.86,21.86,21.86,21.86,21.86,21.86,KSL
Reserves,316.53,332.73,376.0,454.08,567.66,679.91,762.87,868.7,942.07,1132.35,KSL
Borrowings,227.44,170.11,206.29,218.63,327.17,238.86,168.84,17.88,,168.38,KSL
Other Liabilities,231.72,311.33,430.36,389.64,337.92,420.8,324.71,421.9,400.48,327.78,KSL
Total,797.55,836.03,1034.51,1084.21,1254.61,1361.43,1278.28,1330.34,1364.41,1650.37,KSL
Net Block,190.64,337.14,339.05,442.41,487.75,436.29,437.35,422.48,418.5,382.44,KSL
Capital Work in Progress,59.58,14.33,10.07,13.46,0.35,4.92,4.71,5.09,5.22,10.67,KSL
Investments,68.73,48.73,31.16,76.82,249.12,234.32,279.65,366.01,177.46,144.21,KSL
Other Assets,478.6,435.83,654.23,551.52,517.39,685.9,556.57,536.76,763.23,1113.05,KSL
Total,797.55,836.03,1034.51,1084.21,1254.61,1361.43,1278.28,1330.34,1364.41,1650.37,KSL
Receivables,198.44,179.47,331.63,327.64,345.86,465.09,376.31,308.86,235.51,249.1,KSL
Inventory,117.7,128.26,170.93,156.06,109.12,134.78,111.67,154.43,125.97,118.95,KSL
Cash & Bank,19.01,8.96,16.8,4.88,6.99,23.87,33.53,38.42,360.54,625.96,KSL
No. of Equity Shares,43759380.0,43759380.0,43759380.0,43759380.0,43759380.0,43759380.0,43759380.0,43759380.0,43759380.0,43759380.0,KSL
New Bonus Shares,,,,,,,,,,,KSL
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,KSL
