Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.34,17.96,17.96,18.02,18.07,18.07,18.1,18.13,18.16,19.71,VMART
Reserves,46.88,129.69,152.2,186.92,212.65,251.97,329.34,391.14,440.78,805.52,VMART
Borrowings,41.15,35.42,43.76,30.56,26.97,35.7,0.6,0.32,516.74,567.8,VMART
Other Liabilities,37.94,46.69,79.68,93.46,125.51,184.96,201.86,222.26,247.96,233.5,VMART
Total,133.31,229.76,293.6,328.96,383.2,490.7,549.9,631.85,1223.64,1626.53,VMART
Net Block,33.56,47.44,69.96,98.07,110.3,117.3,144.75,165.49,667.04,696.54,VMART
Capital Work in Progress,0.78,1.32,1.01,0.72,2.35,1.16,3.51,4.01,2.47,2.19,VMART
Investments,,40.64,34.24,21.8,32.37,71.83,34.03,60.68,7.89,318.98,VMART
Other Assets,98.97,140.36,188.39,208.37,238.18,300.41,367.61,401.67,546.24,608.82,VMART
Total,133.31,229.76,293.6,328.96,383.2,490.7,549.9,631.85,1223.64,1626.53,VMART
Receivables,0.06,,,,,,,,,,VMART
Inventory,86.94,110.75,167.7,183.2,204.43,269.18,307.11,328.98,477.92,428.31,VMART
Cash & Bank,1.94,15.77,2.32,3.36,4.28,2.92,18.37,19.16,4.99,27.47,VMART
No. of Equity Shares,7340936.0,17958778.0,17958778.0,18015689.0,18066696.0,18068160.0,18097355.0,18129993.0,18155484.0,19706143.0,VMART
New Bonus Shares,,,,,,,,,,,VMART
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,VMART
