Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,562.08,562.08,562.08,562.08,562.08,642.28,642.28,642.28,642.28,642.28,PFS
Reserves,601.19,664.06,786.81,875.09,1180.45,1777.0,1297.07,1424.27,1472.54,1477.22,PFS
Borrowings,760.26,1586.82,3895.14,5110.34,6845.49,8123.44,10228.86,10918.33,9274.91,9174.2,PFS
Other Liabilities,32.09,86.06,169.73,202.5,234.77,209.49,146.93,208.24,252.1,238.38,PFS
Total,1955.62,2899.02,5413.76,6750.01,8822.79,10752.21,12315.14,13193.12,11641.83,11532.08,PFS
Net Block,25.83,21.83,24.02,22.05,18.2,14.99,14.2,12.31,21.9,16.28,PFS
Capital Work in Progress,,0.78,1.29,,,0.06,0.06,,,,PFS
Investments,421.1,544.22,401.02,339.9,234.9,114.28,63.01,95.87,355.68,373.3,PFS
Other Assets,1508.69,2332.19,4987.43,6388.06,8569.69,10622.88,12237.87,13084.94,11264.25,11142.5,PFS
Total,1955.62,2899.02,5413.76,6750.01,8822.79,10752.21,12315.14,13193.12,11641.83,11532.08,PFS
Receivables,0.62,0.28,0.26,0.94,1.14,5.67,5.66,8.61,3.97,3.77,PFS
Inventory,,,,,,,,,,,PFS
Cash & Bank,198.13,67.93,33.44,22.56,24.76,35.38,58.23,38.92,432.83,854.6,PFS
No. of Equity Shares,562083335.0,562083335.0,562083335.0,562083335.0,562083335.0,642283335.0,642283335.0,642283335.0,642283335.0,642283335.0,PFS
New Bonus Shares,,,,,,,,,,,PFS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PFS
