Report Date,2012-06-30 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,450.88,401.02,550.57,665.12,378.67,169.48,162.32,189.44,163.44,187.14,MASTEK
Raw Material Cost,,,,,,,,,,,MASTEK
Change in Inventory,,,,,,,,,,,MASTEK
Power and Fuel,6.19,5.29,6.7,7.37,4.01,3.64,3.03,2.4,2.0,1.16,MASTEK
Other Mfr. Exp,109.75,108.12,125.74,158.8,12.39,8.59,6.46,8.26,13.46,10.96,MASTEK
Employee Cost,285.66,240.91,325.25,376.84,214.96,98.78,113.67,134.53,123.64,141.2,MASTEK
Selling and admin,31.11,22.6,37.57,38.54,119.91,25.11,21.32,23.72,17.14,13.94,MASTEK
Other Expenses,10.18,3.64,2.4,6.15,5.06,6.47,2.34,3.61,3.63,2.42,MASTEK
Other Income,12.57,29.98,5.75,28.0,13.47,9.42,23.22,34.59,41.84,27.87,MASTEK
Depreciation,26.45,17.8,25.66,27.02,14.89,12.04,11.19,12.08,11.13,10.79,MASTEK
Interest,0.12,0.15,0.27,0.27,0.24,0.24,0.19,0.27,0.45,0.58,MASTEK
Profit before tax,-6.01,32.49,32.73,78.13,20.68,24.03,27.34,39.16,33.83,33.96,MASTEK
Tax,-0.44,2.31,5.76,3.74,7.32,0.91,11.6,8.65,6.38,17.5,MASTEK
Net profit,-5.57,30.19,26.97,74.39,13.37,23.12,15.74,30.51,27.45,16.46,MASTEK
