Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,20.1,19.44,21.59,21.28,18.97,15.0,20.11,32.07,40.96,46.07,NSIL
Raw Material Cost,,,,,,,,,,,NSIL
Change in Inventory,,,,,,,,,,,NSIL
Power and Fuel,,,,,,,,,,,NSIL
Other Mfr. Exp,,,,,,,,0.71,23.73,8.67,NSIL
Employee Cost,0.3,0.31,0.32,0.58,0.64,0.68,0.81,1.05,1.04,1.38,NSIL
Selling and admin,0.32,0.21,0.2,0.25,0.23,0.24,0.24,0.84,1.17,0.65,NSIL
Other Expenses,0.33,1.93,0.02,16.23,1.48,0.14,8.69,-7.9,0.08,0.2,NSIL
Other Income,,,0.01,0.02,,0.1,0.01,,0.04,0.01,NSIL
Depreciation,,,,,,,,0.02,0.02,0.02,NSIL
Interest,,,,,,,,,,,NSIL
Profit before tax,19.15,16.99,21.06,4.24,16.62,14.04,10.38,37.35,14.96,35.16,NSIL
Tax,2.85,2.86,3.73,-1.85,2.85,2.01,-0.09,4.58,-9.62,1.96,NSIL
Net profit,16.29,14.13,17.33,6.09,13.76,12.03,10.47,32.77,24.58,33.21,NSIL
